id;codice_comune;foglio;particella;subalterno;superficie_di_riferimento_mq;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;tipologia_bene_immobile;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;numero_immobili_per_catasto;id_list;meta_immobile;lista_file_ape;classe_energetica_ape;epglnren_ape;classe_target_ape;list_file_ape_filtered;coordinate_ds_coerenti;list_file_ape_validated;fonte_coordinate_usata;list_file_ape_validated_norm;plot_filename;id_left;zona_omi
693770;L219;1219;44;43;77.0;FABBRICATO;Via San Domenico;16;45.0751722;7.6798657;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_214073_0018.xml'];G;604.41;G;['2022_214073_0018.xml'];True;['2022_214073_0018.xml'];originali;('2022_214073_0018.xml',);ape_summary_f52559b8907d.html;693770;B5
693834;L219;1425;80;1;51.0;FABBRICATO;Corso Giovanni Agnelli;105;45.0357243;7.6443245;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;1479.0;01/07/2021;1;;False;['2020_102099_0155.xml'];F;175.55;E;['2020_102099_0155.xml'];True;['2020_102099_0155.xml'];originali;('2020_102099_0155.xml',);ape_summary_2ec4b78d2e4f.html;693834;D18
693835;L219;1425;80;2;53.0;FABBRICATO;Corso Giovanni Agnelli;105;45.0357243;7.6443245;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;1475.0;01/07/2021;1;;False;['2020_102099_0156.xml'];F;217.77;E;['2020_102099_0156.xml'];True;['2020_102099_0156.xml'];originali;('2020_102099_0156.xml',);ape_summary_879e826c6e07.html;693835;D18
693837;L219;1425;80;4;47.0;FABBRICATO;Corso Giovanni Agnelli;105;45.0357243;7.6443245;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;834.0;01/07/2008;1;;False;['2020_102099_0157.xml'];F;184.31;E;['2020_102099_0157.xml'];True;['2020_102099_0157.xml'];originali;('2020_102099_0157.xml',);ape_summary_19db18d925fb.html;693837;D18
693838;L219;1425;80;5;67.0;FABBRICATO;Corso Giovanni Agnelli;105;45.0357243;7.6443245;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;2463.0;01/06/2021;1;;False;['2020_102099_0158.xml'];F;185.1;E;['2020_102099_0158.xml'];True;['2020_102099_0158.xml'];originali;('2020_102099_0158.xml',);ape_summary_85f6668d07d5.html;693838;D18
693840;L219;1425;80;7;69.0;FABBRICATO;Corso Giovanni Agnelli;105;45.0357243;7.6443245;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;2263.0;01/07/2021;1;;False;['2020_102099_0159.xml'];F;185.1;E;['2020_102099_0159.xml'];True;['2020_102099_0159.xml'];originali;('2020_102099_0159.xml',);ape_summary_5216809fa85f.html;693840;D18
693841;L219;1425;80;8;50.0;FABBRICATO;Corso Giovanni Agnelli;105;45.0357243;7.6443245;Abitazione;Dal 1919 al 1945;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;1479.0;01/07/2021;1;;False;['2020_102099_0160.xml'];F;184.31;E;['2020_102099_0160.xml'];True;['2020_102099_0160.xml'];originali;('2020_102099_0160.xml',);ape_summary_ebd6c1eef98a.html;693841;D18
693953;L219;1426;357;1;72.0;FABBRICATO;Via De Canal Bernardo;37;45.0343396;7.6401723;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;1003.0;01/01/2022;1;;False;['2021_102099_0005.xml'];G;360.05;F;['2021_102099_0005.xml'];True;['2021_102099_0005.xml'];originali;('2021_102099_0005.xml',);ape_summary_77c9c0e530f6.html;693953;D19
693956;L219;1426;357;12;72.0;FABBRICATO;Via De Canal Bernardo;37;45.0343396;7.6401723;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;3936.0;01/10/2021;1;;False;['2021_102099_0007.xml'];F;166.83;D;['2021_102099_0007.xml'];True;['2021_102099_0007.xml'];originali;('2021_102099_0007.xml',);ape_summary_2f50af7274ab.html;693956;D19
693963;L219;1426;357;17;72.0;FABBRICATO;Via Bernardo de Canal;39;45.0343396;7.6401723;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;1105.0;01/12/2021;1;;False;['2021_102099_0008.xml'];E;132.11;D;['2021_102099_0008.xml'];True;['2021_102099_0008.xml'];originali;('2021_102099_0008.xml',);ape_summary_fb8dcd772f2c.html;693963;D19
693974;L219;1426;357;28;72.0;FABBRICATO;Via Bernardo de Canal;39;45.0343396;7.6401723;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;986.0;01/06/2021;1;;False;['2021_102099_0009.xml'];F;166.83;D;['2021_102099_0009.xml'];True;['2021_102099_0009.xml'];originali;('2021_102099_0009.xml',);ape_summary_497d618103f2.html;693974;D19
693984;L219;1426;357;7;72.0;FABBRICATO;Via De Canal Bernardo;37;45.0343396;7.6401723;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio disponibile;;Non Dichiarato;in locazione;967.0;01/01/2022;1;;False;['2021_102099_0006.xml'];F;199.02;C;['2021_102099_0006.xml'];True;['2021_102099_0006.xml'];originali;('2021_102099_0006.xml',);ape_summary_929e38d3678f.html;693984;D19
693990;L219;1125;438;100;74.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0007.xml'];D;139.97;D;['2020_312661_0007.xml'];True;['2020_312661_0007.xml'];originali;('2020_312661_0007.xml',);ape_summary_d4508717f473.html;693990;D9
693994;L219;1125;438;104;60.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0009.xml'];D;119.99;D;['2020_312661_0009.xml'];True;['2020_312661_0009.xml'];originali;('2020_312661_0009.xml',);ape_summary_05bbe08b7a71.html;693994;D9
693996;L219;1125;438;106;91.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0011.xml'];D;137.0;D;['2020_312661_0011.xml'];True;['2020_312661_0011.xml'];originali;('2020_312661_0011.xml',);ape_summary_8690c4b167af.html;693996;D9
693997;L219;1125;438;107;91.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0010.xml'];D;128.77;D;['2020_312661_0010.xml'];True;['2020_312661_0010.xml'];originali;('2020_312661_0010.xml',);ape_summary_0ce140a86e85.html;693997;D9
694020;L219;1125;438;128;76.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0013.xml'];E;133.82;E;['2020_312661_0013.xml'];True;['2020_312661_0013.xml'];originali;('2020_312661_0013.xml',);ape_summary_0539f4e2e837.html;694020;D9
694021;L219;1125;438;129;60.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0012.xml'];D;121.08;D;['2020_312661_0012.xml'];True;['2020_312661_0012.xml'];originali;('2020_312661_0012.xml',);ape_summary_16b1993d67e2.html;694021;D9
694024;L219;1125;438;131;92.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0014.xml'];D;135.43;D;['2020_312661_0014.xml'];True;['2020_312661_0014.xml'];originali;('2020_312661_0014.xml',);ape_summary_9abaf98343e3.html;694024;D9
694025;L219;1125;438;132;92.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0015.xml'];D;126.86;D;['2020_312661_0015.xml'];True;['2020_312661_0015.xml'];originali;('2020_312661_0015.xml',);ape_summary_c4996ebc1055.html;694025;D9
694030;L219;1125;438;137;91.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0017.xml'];D;129.04;D;['2020_312661_0017.xml'];True;['2020_312661_0017.xml'];originali;('2020_312661_0017.xml',);ape_summary_071ed18708dd.html;694030;D9
694034;L219;1125;438;140;76.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0016.xml'];D;140.6;D;['2020_312661_0016.xml'];True;['2020_312661_0016.xml'];originali;('2020_312661_0016.xml',);ape_summary_60b6f40228e0.html;694034;D9
694038;L219;1125;438;144;60.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0018.xml'];D;120.8;D;['2020_312661_0018.xml'];True;['2020_312661_0018.xml'];originali;('2020_312661_0018.xml',);ape_summary_ab99acb4ec73.html;694038;D9
694040;L219;1125;438;146;91.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0021.xml'];D;133.06;D;['2020_312661_0021.xml'];True;['2020_312661_0021.xml'];originali;('2020_312661_0021.xml',);ape_summary_6622f7fe0833.html;694040;D9
694041;L219;1125;438;147;91.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0019.xml'];E;192.24;E;['2020_312661_0019.xml'];True;['2020_312661_0019.xml'];originali;('2020_312661_0019.xml',);ape_summary_9adcb476c0dd.html;694041;D9
694043;L219;1125;438;149;61.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0020.xml'];D;116.84;D;['2020_312661_0020.xml'];True;['2020_312661_0020.xml'];originali;('2020_312661_0020.xml',);ape_summary_4ce174a8224a.html;694043;D9
694046;L219;1125;438;151;94.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0022.xml'];E;152.79;E;['2020_312661_0022.xml'];True;['2020_312661_0022.xml'];originali;('2020_312661_0022.xml',);ape_summary_3cca0aaad0c6.html;694046;D9
694058;L219;1125;438;162;62.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_102351_0033.xml'];D;141.55;D;['2020_102351_0033.xml'];True;['2020_102351_0033.xml'];originali;('2020_102351_0033.xml',);ape_summary_2ab1dc738eb8.html;694058;D9
694059;L219;1125;438;163;75.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_102351_0032.xml'];D;141.36;D;['2020_102351_0032.xml'];True;['2020_102351_0032.xml'];originali;('2020_102351_0032.xml',);ape_summary_bd23022b4544.html;694059;D9
694060;L219;1125;438;164;72.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_102351_0035.xml'];E;194.99;E;['2020_102351_0035.xml'];True;['2020_102351_0035.xml'];originali;('2020_102351_0035.xml',);ape_summary_79f2d9bf5e4e.html;694060;D9
694061;L219;1125;438;165;77.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_102351_0034.xml'];E;205.42;E;['2020_102351_0034.xml'];True;['2020_102351_0034.xml'];originali;('2020_102351_0034.xml',);ape_summary_f40c608495ea.html;694061;D9
694129;L219;1125;438;81;90.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0004.xml'];D;133.42;D;['2020_312661_0004.xml'];True;['2020_312661_0004.xml'];originali;('2020_312661_0004.xml',);ape_summary_d9225024d5b3.html;694129;D9
694136;L219;1125;438;88;76.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0006.xml'];D;135.49;D;['2020_312661_0006.xml'];True;['2020_312661_0006.xml'];originali;('2020_312661_0006.xml',);ape_summary_d548d49262c0.html;694136;D9
694143;L219;1125;438;94;60.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0005.xml'];D;119.96;D;['2020_312661_0005.xml'];True;['2020_312661_0005.xml'];originali;('2020_312661_0005.xml',);ape_summary_46f3e7c5bf6e.html;694143;D9
694146;L219;1125;438;97;91.0;FABBRICATO;corso mortara;36 7;45.0911933;7.6721811;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2020_312661_0008.xml'];D;127.69;D;['2020_312661_0008.xml'];True;['2020_312661_0008.xml'];originali;('2020_312661_0008.xml',);ape_summary_735f1db70362.html;694146;D9
694266;L219;1125;441;39;80.0;FABBRICATO;corso mortara;0 B;45.0909338;7.6711827;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_312661_0088.xml'];D;145.44;C;['2022_312661_0088.xml'];True;['2022_312661_0088.xml'];originali;('2022_312661_0088.xml',);ape_summary_c209dc3e149f.html;694266;D9
694275;L219;1125;441;48;94.0;FABBRICATO;Corso Mortara;0;45.0909338;7.6711827;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_312661_0085.xml'];C;113.7;B;['2022_312661_0085.xml'];True;['2022_312661_0085.xml'];originali;('2022_312661_0085.xml',);ape_summary_7d99fbae228b.html;694275;D9
694280;L219;1125;441;52;94.0;FABBRICATO;Corso Mortara;0;45.0909338;7.6711827;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_312661_0086.xml'];C;106.36;B;['2022_312661_0086.xml'];True;['2022_312661_0086.xml'];originali;('2022_312661_0086.xml',);ape_summary_12915c0cfa26.html;694280;D9
694282;L219;1125;441;54;94.0;FABBRICATO;Corso Mortara;0;45.0909338;7.6711827;Abitazione;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_312661_0087.xml'];C;106.16;B;['2022_312661_0087.xml'];True;['2022_312661_0087.xml'];originali;('2022_312661_0087.xml',);ape_summary_2bd4a15e2ebf.html;694282;D9
694379;L219;1245;142;21;57.0;FABBRICATO;via porta palatina;4;45.0724502;7.6828883;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2021_113184_0109.xml'];G;251.59;F;['2021_113184_0109.xml'];True;['2021_113184_0109.xml'];originali;('2021_113184_0109.xml',);ape_summary_104452da5e12.html;694379;B5
694628;L219;1226;596;24;72.0;FABBRICATO;via frejus;133;45.0697099;7.637608;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in locazione;3350.0;01/04/2022;1;;False;['2020_102099_0197.xml'];F;141.86;E;['2020_102099_0197.xml'];True;['2020_102099_0197.xml'];originali;('2020_102099_0197.xml',);ape_summary_75f39f045598.html;694628;D26
694751;L219;1241;131;4;43.0;FABBRICATO;via morosini francesco;1;45.0677162;7.6641177;Locale commerciale, negozio;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;1;;False;['2020_113181_0033.xml'];E;444.27;D;['2020_113181_0033.xml'];True;['2020_113181_0033.xml'];originali;('2020_113181_0033.xml',);ape_summary_ddda622a0651.html;694751;B4
694766;L219;1243;159;46;43.0;FABBRICATO;Via Stampatori;10;45.07242169;7.6779537;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;1;;False;['2021_113184_0108.xml'];G;273.76;G;['2021_113184_0108.xml'];True;['2021_113184_0108.xml'];originali;('2021_113184_0108.xml',);ape_summary_8ab0ed362904.html;694766;B5
694997;L219;1428;85;123;66.0;FABBRICATO;Via Angelo Scarsellini;0;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0115.xml'];F;221.23;E;['2022_113184_0115.xml'];True;['2022_113184_0115.xml'];originali;('2022_113184_0115.xml',);ape_summary_12509b4b7dc8.html;694997;D19
695024;L219;1428;85;15;60.0;FABBRICATO;via scarsellini angelo;12 H;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0120.xml'];F;168.9;E;['2022_113184_0120.xml'];True;['2022_113184_0120.xml'];originali;('2022_113184_0120.xml',);ape_summary_e0ee9f1dcbef.html;695024;D19
695039;L219;1428;85;166;62.0;FABBRICATO;via scarsellini angelo;12 B;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0098.xml'];G;237.0;F;['2022_113184_0098.xml'];True;['2022_113184_0098.xml'];originali;('2022_113184_0098.xml',);ape_summary_762d207a60c1.html;695039;D19
695040;L219;1428;85;167;54.0;FABBRICATO;via scarsellini angelo;12;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0116.xml'];F;182.35;F;['2022_113184_0116.xml'];True;['2022_113184_0116.xml'];originali;('2022_113184_0116.xml',);ape_summary_34c2b45df579.html;695040;D19
695050;L219;1428;85;180;45.0;FABBRICATO;via scarsellini angelo;12 B;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0117.xml'];G;305.68;F;['2022_113184_0117.xml'];True;['2022_113184_0117.xml'];originali;('2022_113184_0117.xml',);ape_summary_4172fcef4889.html;695050;D19
695058;L219;1428;85;188;64.0;FABBRICATO;via scarsellini angelo;12 C;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0099.xml'];F;216.36;E;['2022_113184_0099.xml'];True;['2022_113184_0099.xml'];originali;('2022_113184_0099.xml',);ape_summary_5d260c3daa60.html;695058;D19
695068;L219;1428;85;198;64.0;FABBRICATO;via scarsellini angelo;12 C;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0118.xml'];G;309.57;F;['2022_113184_0118.xml'];True;['2022_113184_0118.xml'];originali;('2022_113184_0118.xml',);ape_summary_3c2ffddd7d6a.html;695068;D19
695083;L219;1428;85;212;60.0;FABBRICATO;via scarsellini angelo;12 E;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0100.xml'];F;180.91;E;['2022_113184_0100.xml'];True;['2022_113184_0100.xml'];originali;('2022_113184_0100.xml',);ape_summary_dcbc22d64df7.html;695083;D19
695085;L219;1428;85;214;60.0;FABBRICATO;via scarsellini angelo;12 E;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0101.xml'];G;229.14;F;['2022_113184_0101.xml'];True;['2022_113184_0101.xml'];originali;('2022_113184_0101.xml',);ape_summary_163e27c5870e.html;695085;D19
695093;L219;1428;85;221;64.0;FABBRICATO;via scarsellini angelo;12 E;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0102.xml'];G;308.41;F;['2022_113184_0102.xml'];True;['2022_113184_0102.xml'];originali;('2022_113184_0102.xml',);ape_summary_d0777470418b.html;695093;D19
695103;L219;1428;85;231;63.0;FABBRICATO;via scarsellini angelo;12 F;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0119.xml'];G;240.98;F;['2022_113184_0119.xml'];True;['2022_113184_0119.xml'];originali;('2022_113184_0119.xml',);ape_summary_4ad9b7de914b.html;695103;D19
695130;L219;1428;85;40;58.0;FABBRICATO;via scarsellini angelo;12 L;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0103.xml'];F;178.54;E;['2022_113184_0103.xml'];True;['2022_113184_0103.xml'];originali;('2022_113184_0103.xml',);ape_summary_7fa3900a9e3d.html;695130;D19
695138;L219;1428;85;49;64.0;FABBRICATO;via scarsellini angelo;12 M;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0104.xml'];F;233.38;E;['2022_113184_0104.xml'];True;['2022_113184_0104.xml'];originali;('2022_113184_0104.xml',);ape_summary_f95b0106fb63.html;695138;D19
695147;L219;1428;85;60;61.0;FABBRICATO;via scarsellini angelo;12 N;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0105.xml'];G;318.07;F;['2022_113184_0105.xml'];True;['2022_113184_0105.xml'];originali;('2022_113184_0105.xml',);ape_summary_afe29acb0e3d.html;695147;D19
695156;L219;1428;85;70;60.0;FABBRICATO;via scarsellini angelo;12 O;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0121.xml'];E;222.52;D;['2022_113184_0121.xml'];True;['2022_113184_0121.xml'];originali;('2022_113184_0121.xml',);ape_summary_402be1d4a338.html;695156;D19
695168;L219;1428;85;82;61.0;FABBRICATO;Via Angelo Scarsellini;1;45.0354907;7.6300452;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0122.xml'];F;235.55;E;['2022_113184_0122.xml'];True;['2022_113184_0122.xml'];originali;('2022_113184_0122.xml',);ape_summary_30b09e153567.html;695168;D19
695184;L219;1131;72;17;83.0;FABBRICATO;Via Giuseppe Tartini;33;45.0966828;7.7056668;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_313821_0071.xml'];F;270.28;E;['2022_313821_0071.xml'];True;['2022_313821_0071.xml'];originali;('2022_313821_0071.xml',);ape_summary_8047ed0dc663.html;695184;D21
695191;L219;1131;72;31;68.0;FABBRICATO;Via Giuseppe Tartini;35;45.0966828;7.7056668;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_313821_0041.xml'];E;225.12;E;['2022_313821_0041.xml'];True;['2022_313821_0041.xml'];originali;('2022_313821_0041.xml',);ape_summary_6c26ab4c430d.html;695191;D21
695192;L219;1131;72;33;82.0;FABBRICATO;Via Giuseppe Tartini;35;45.0966828;7.7056668;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_313821_0067.xml'];F;255.37;E;['2022_313821_0067.xml'];True;['2022_313821_0067.xml'];originali;('2022_313821_0067.xml',);ape_summary_9dd44edf803f.html;695192;D21
695200;L219;1131;72;44;66.0;FABBRICATO;Via Giuseppe Tartini;37;45.0966828;7.7056668;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_313821_0068.xml'];F;506.57;E;['2022_313821_0068.xml'];True;['2022_313821_0068.xml'];originali;('2022_313821_0068.xml',);ape_summary_5aa99c04f7c0.html;695200;D21
695216;L219;1245;156;7;6305.43;FABBRICATO;via garibaldi giuseppe;25;45.0729577;7.6790912;Ufficio strutturato ed assimilabili;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;1;;False;['2019_102341_0006.xml'];D;157.01;D;['2019_102341_0006.xml'];True;['2019_102341_0006.xml'];originali;('2019_102341_0006.xml',);ape_summary_e13a548eca9a.html;695216;B5
695230;L219;1245;255;21;120.0;FABBRICATO;Via Botero Giovanni;11;45.0715462;7.6791253;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2022_113184_0063.xml'];G;170.1;G;['2022_113184_0063.xml'];True;['2022_113184_0063.xml'];originali;('2022_113184_0063.xml',);ape_summary_0c475b2c99da.html;695230;B5
695259;L219;1245;277;11;65.0;FABBRICATO;via venti settembre;57;45.0701747;7.6823665;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in locazione;2796.0;01/05/2022;1;;False;['2022_102099_0014.xml'];F;205.67;D;['2022_102099_0014.xml'];True;['2022_102099_0014.xml'];originali;('2022_102099_0014.xml',);ape_summary_b86ee6204354.html;695259;B6
695273;L219;1132;89;22;89.0;FABBRICATO;via pergolesi giambattista;93 B;45.0959163;7.7075185;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;;False;['2019_113184_0072.xml'];G;245.66;F;['2019_113184_0072.xml'];True;['2019_113184_0072.xml'];originali;('2019_113184_0072.xml',);ape_summary_eb0a56800673.html;695273;D21
