file,unita,indirizzo,data_emissione,classe,epglnren,epglren,co2,superficie,vettore,serv_risc,serv_acs,serv_raf,serv_vent,serv_illu,serv_trasp,destinazione_uso_cod,oggetto_attestato_cod,tipologia_edilizia_cod,piano,codice_catastale,sezione,foglio,particella,subA,subDA,subalterno,anno_costruzione,lat,lon,coordinate_str,comune,zona_climatica,intervento_desc,intervento_classe_target,intervento_payback,qualita_invernale,qualita_estiva,fonti_rinnovabili,imp_risc_anno,imp_risc_desc,imp_risc_tipo,imp_risc_epnren,imp_acs_anno,imp_acs_desc,imp_acs_tipo,imp_acs_epnren,imp_raf_anno,imp_raf_desc,imp_raf_tipo,imp_raf_epnren,consumo_kwh_tot,tipologia_edilizia_str,ape_class_score,ape_system_score,ape_envelope_score,ape_renewables_score,ape_total_points,ape_score,kwh_per_sqm,energy_score,estimated_cost_year,cost_per_sqm_year
2019_102351_0098.xml,563,Vio Orvieto 1 scale 23-27-29-31,2019-11-06,F,163.33,0.33,32.72,38.77,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,6.0,L219,,52.0,6.0,563.0,563.0,,2006.0,45.0922,7.6696,"45.0922, 7.6696",Torino,E,insuflaggio,E,12.6,Triste,Basita/o,No,2005.0,,Teleriscaldamento,134.15,2005.0,,Teleriscaldamento,29.18,,,,,4214.0,App. Condominio,1,2,1,2,6,1,108.69228785143152,74.0,1053.5,27.17307196285788
2010_104562_0253.xml,57,via Filedelfia 237,2021-10-27,G,551.65,132.96,130.13,23.75,Energia elettrica da rete,True,True,False,False,False,False,0.0,1.0,9.0,6.0,L219,,1387.0,35.0,57.0,57.0,,1950.0,45.0461,7.6327,"45.0461, 7.6327",Torino,E,Si consiglia,E,5.78,Triste,Triste,No,2014.0,Caldaia elettrica,Caldaia elettrica,500.19,2021.0,Caldaia elettrica,Caldaia elettrica,51.46,,,,,6719.0,App. Condominio,1,2,1,2,6,1,282.90526315789475,5.0,1679.75,70.72631578947369
2019_101975_0014.xml,57,via Sansovino 90/34,2020-05-02,B,82.71,0.0,32.8,39.98,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1073.0,13.0,57.0,57.0,,1970.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Coibentazione soletta verso cantina,A1,4.0,Triste,Triste,No,2005.0,,Teleriscaldamento,58.22,2017.0,,Caldaia standard,24.49,,,,,4699.1492,Ed. Plurifam.,4,2,1,2,9,2,117.53749874937469,70.0,1174.7873,29.384374687343673
2019_108092_0106.xml,57,VIA BONFANTE 6,2019-04-18,F,216.01,1.48,41.89,81.03,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,10.0,L219,,1391.0,23.0,57.0,57.0,,1970.0,45.04011,7.627542,"45.04011, 7.627542",TORINO,E,1INSTALLAZIONE INFISSI AD ELEVATA EFFICIENZA ENERGETICAfalse10E196.88E196.88,E,10.0,Triste,Basita/o,No,2016.0,,Teleriscaldamento,188.47,2016.0,,Scalda-acqua a gas,27.54,,,,,26181.46,N/D,1,2,1,2,6,1,323.1082315191904,1.0,6545.365,80.7770578797976
2022_207949_0198.xml,57,VIA PINELLI 33,2022-06-29,E,111.78,22.72,24.23,36.0,Energia elettrica da rete,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,-,1178.0,197.0,57.0,57.0,,1955.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,COIBENTAZIONE ESTERNA,E,30.0,Triste,Basita/o,No,1998.0,PRINCIPALE,Caldaia standard,63.51,2015.0,ACS autonomo,Boiler elettrico,48.27,,,,,2367.22,Ed. Plurifam.,2,2,1,2,7,1,65.75611111111111,88.0,591.805,16.439027777777778
2022_207949_0235.xml,57,via de canal 33,2022-07-28,E,114.59,177.61,66.5,51.82,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,-,1426.0,358.0,57.0,57.0,,1961.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,sostituzione serramenti esterni,D,25.0,Triste,Triste,No,1998.0,PRINCIPALE,Teleriscaldamento,83.0,2018.0,ACS autonomo,Scalda-acqua a gas,31.59,,,,,11303.88,Ed. Plurifam.,2,2,1,2,7,1,218.1373986877653,23.0,2825.97,54.53434967194133
2022_312661_0010.xml,57,Via Vittime di Bologna 5,2022-03-28,F,153.17,9.03,30.89,44.72,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,4.0,L219,,1089.0,306.0,57.0,57.0,,1985.0,45.1012,7.7291,"45.1012, 7.7291",Torino,E,realizzazione cappotto,E,8.23,Triste,Triste,Sì,2003.0,,Caldaia a condensazione,133.53,2003.0,,Caldaia a condensazione,19.64,,,,,6713.44,Ed. Plurifam.,1,2,1,5,9,2,150.1216457960644,55.0,1678.36,37.5304114490161
2020_201276_0003.xml,58,strada del portone 35,2018-03-10,C,74.61,2.85,14.4,62.06,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,10.0,L219,u,1432.0,161.0,58.0,58.0,,2009.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0insufliaggio intercapedine pareti perimetrali con fiocchi di cellulosa e o similifalse20B63.972installazione pannelli solari termicifalse47B61.00A153.54,B,20.0,Triste,Basita/o,No,2009.0,PRINCIPALE,Caldaia standard,40.32,2009.0,PRINCIPALE,Caldaia standard,34.29,,,,,4283.42,N/D,3,2,1,2,8,1,69.02062520141799,87.0,1070.855,17.255156300354496
2020_212629_0919.xml,58,VIA PIRANO 9/10,2020-08-26,G,306.21,14.21,44.56,47.0,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,0.0,L219,,1073.0,54.0,58.0,58.0,,1950.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,0Fabbricato,G,3.3,Triste,Triste,No,2000.0,Teleriscaldamento,Teleriscaldamento,247.24,2005.0,Generatore a energia elettrica,Boiler elettrico,58.97,,,,,9168.0,N/D,1,5,1,2,9,2,195.06382978723406,32.0,2292.0,48.765957446808514
2021_113184_0063.xml,58,"Via Artom, 81/13_14_15_16_17",2021-09-11,E,118.99,2.81,22.98,73.56,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,8.0,L219,,1488.0,77.0,58.0,58.0,,1966.0,45.0112,7.6498,"45.0112, 7.6498",Torino,E,sostituzione generatore di calore per acqua calda sanitaria,E,9.16,Triste,Basita/o,No,1996.0,,Teleriscaldamento,75.03,2013.0,,Caldaia standard,43.96,,,,,9167.9,Ed. Plurifam.,2,2,1,2,7,1,124.631593257205,67.0,2291.975,31.15789831430125
2022_208423_0073.xml,58,Corso Giambone Eusebio 51,2022-04-29,F,143.99,0.0,42.17,111.41,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1423.0,236.0,58.0,58.0,,1970.0,45.116667,7.716667,"45.116667, 7.716667",Torino,E,0Intervento sulle strutture opachefalse19.8E133.91Intervento sui serramentifalse9.8E113.51E103.89,E,19.8,Triste,Basita/o,No,2020.0,Teleriscaldamento,Teleriscaldamento,101.65,2019.0,Caldaia Vaillant,Scalda-acqua a gas,42.34,,,,,17235.5,Ed. Plurifam.,1,5,1,2,9,2,154.70334799389641,52.0,4308.875,38.675836998474104
2022_313821_0055.xml,58,Via Bioglio 20,2022-04-08,E,140.62,1.04,28.28,42.74,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,3.0,L219,,1186.0,167.0,58.0,58.0,,1999.0,45.0869,7.6965,"45.0869, 7.6965",Torino,E,REALIZZAZIONE DI CAPPOTTO ESTERNO,D,10.46,Triste,Triste,No,2019.0,,Caldaia a condensazione,110.91,2019.0,,Caldaia a condensazione,29.71,,,,,5641.52,App. Condominio,2,2,1,2,7,1,131.99625643425364,64.0,1410.38,32.99906410856341
2022_208722_0014.xml,581,CORso Umbria 66,2022-04-02,D,144.29,7.79,22.15,100.25,Teleriscaldamento,True,True,True,False,False,False,0.0,1.0,6.0,5.0,L219,,1153.0,131.0,581.0,581.0,,2007.0,45.088557,7.666458,"45.088557, 7.666458",TORINO,E,0Miglioramento coibentazione elementi opachifalse10C111.59C111.59,C,10.0,Triste,Triste,No,2013.0,,Teleriscaldamento,81.57,2013.0,,Teleriscaldamento,30.41,2007.0,,Pompa di calore,32.31,9145.0,N/D,3,2,1,2,8,1,91.2219451371571,81.0,2286.25,22.805486284289277
2019_312661_0205.xml,59,Via Mddalene 10,2019-11-18,E,150.34,0.99,30.22,78.73,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,4.0,L219,,1145.0,74.0,59.0,59.0,,1970.0,45.0904,7.7074,"45.0904, 7.7074",Torino,E,Installazione valvole termostatiche,E,5.31,Triste,Basita/o,No,2003.0,,Caldaia a condensazione,116.81,2006.0,,Caldaia standard,33.53,,,,,11130.82,Ed. Plurifam.,2,2,1,2,7,1,141.37965197510476,59.0,2782.705,35.34491299377619
2020_102099_0054.xml,59,Via Pianezza snc,2020-09-29,F,125.93,1.04,46.05,76.13,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1121.0,41.0,59.0,59.0,,1980.0,45.095486,7.645436,"45.095486, 7.645436",TORINO,E,Insufflaggio pareti esterne,E,5.0,Triste,Triste,No,2015.0,Teleriscaldamento,Teleriscaldamento,101.61,2000.0,Scalda-acqua autonomo istantaneo a gas,Scalda-acqua a gas,24.32,,,,,9081.78,Ed. Plurifam.,1,5,1,2,9,2,119.29305135951664,69.0,2270.445,29.82326283987916
2022_101746_0014.xml,59,CORSO ORBASSANO 374,2022-08-04,F,112.38,0.0,22.02,77.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,3.0,L219,,1429.0,98.0,59.0,59.0,,1960.0,45.0338,7.6206,"45.0338, 7.6206",Torino,E,				INSUFFLAGGIO PARETI PERIMETRALI,E,8.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,82.66,2000.0,,Caldaia standard,29.72,,,,,7565.08,App. Condominio,1,2,1,2,6,1,98.2477922077922,78.0,1891.27,24.56194805194805
2022_110134_0032.xml,59,Strada del portone 35,2022-03-07,D,129.51,0.0,25.9,44.37,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,10.0,L219,,1432.0,158.0,59.0,59.0,,2009.0,45.0328,7.6123,"45.0328, 7.6123",Torino,E,Realizzazione cappotto esterno,C,19.29,Triste,Basita/o,No,2009.0,,Caldaia a condensazione,107.18,2009.0,,Caldaia a condensazione,22.33,,,,,5476.94,N/D,3,2,1,2,8,1,123.43790849673202,68.0,1369.235,30.859477124183005
2022_206748_0123.xml,59,VIA DE CANAL BERNARDO 33,2022-07-16,E,144.26,0.1,29.14,49.04,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,6.0,1.0,L219,.,1426.0,358.0,59.0,59.0,,1965.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,Coibentazione muratura perimetrale,E,10.0,Triste,Triste,No,1998.0,PRINCIPALE,Teleriscaldamento,113.77,2000.0,acs,Scalda-acqua a gas,30.49,,,,,5217.94,N/D,2,2,1,2,7,1,106.40171288743882,75.0,1304.485,26.600428221859705
2019_101050_0005.xml,6,Strada Antica di Revigliasco 77,2019-05-10,C,529.04,18.27,115.59,232.66,GPL,True,True,False,False,True,False,1.0,0.0,0.0,0.0,L219,U,1369.0,70.0,6.0,5.0,,1776.0,45.0430082,7.7037153,"45.0430082, 7.7037153",TORINO,E,5Installazione di un Impianto Fotovoltaico come fonte di energia rinnovabile.false44C518.98C518.98,C,44.0,Basita/o,Basita/o,Sì,2017.0,PRINCIPALE,Caldaia a condensazione,500.38,2017.0,PRINCIPALE,Caldaia a condensazione,1.42,,,,,58170.786,N/D,3,2,3,5,13,3,250.02486890741855,55.0,14542.6965,62.50621722685464
2019_104581_0012.xml,6,via delle Primule 28/I,2020-09-11,G,350.46,12.87,11.87,79.99,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,,L219,,1069.0,151.0,6.0,6.0,,1963.0,45.1021,7.6259,"45.1021, 7.6259",TORINO,E,Sul sito http://acs.enea.it/ sono indicate le detrazioni fiscali per il risparmio energetico del patrimonio edilizio esistente attualmente vigenti,G,3.0,Triste,Triste,No,2011.0,,Teleriscaldamento,300.26,2020.0,,Boiler elettrico,50.2,,,,,27335.0,App. Condominio,1,2,1,2,6,1,341.73021627703463,1.0,6833.75,85.43255406925866
2019_207610_0002.xml,6,VIA MONTE SEI BUSI 28,2019-04-11,D,89.07,0.0,17.81,66.7,Gas naturale,True,True,False,False,False,False,0.0,1.0,2.0,1.0,L219,,1464.0,208.0,6.0,6.0,,1971.0,45.017038,7.620992,"45.017038, 7.620992",TORINO,E,0Insuflaggio per isolamento pareti perimetralifalse26B55.06B55.06,B,26.0,Triste,Basita/o,No,2001.0,Caldaia Ici Wall 125,Caldaia standard,62.47,1000.0,Scaldabagno Devyl Sylber,Scalda-acqua a gas,26.6,,,,,5954.06,N/D,3,2,1,2,8,1,89.26626686656672,81.0,1488.515,22.31656671664168
2019_208409_0016.xml,6,Via Andrea Sansovino 98,2019-04-04,G,288.57,8.51,58.98,35.51,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,0.0,2.0,L219,,1073.0,7.0,6.0,6.0,,1953.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				installazione serramenti basso emissivi di ultima generazione,G,8.0,Triste,Triste,No,2005.0,,Teleriscaldamento,253.24,2010.0,,Boiler elettrico,35.33,,,,,6638.4400000000005,N/D,1,2,1,2,6,1,186.94564911292596,36.0,1659.6100000000001,46.73641227823149
2020_102099_0008.xml,6,Via Pianezza snc,2020-03-17,G,316.04,57.61,45.53,47.23,Energia elettrica da rete,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1121.0,41.0,6.0,6.0,,1980.0,45.095299,7.645926,"45.095299, 7.645926",TORINO,E,Insufflaggio pareti esterne,G,5.0,Triste,Triste,No,2015.0,Teleriscaldamento,Teleriscaldamento,80.41,2000.0,Boiler elettrico,Boiler elettrico,235.63,,,,,9252.0,Ed. Plurifam.,1,5,1,2,9,2,195.89244124497142,32.0,2313.0,48.973110311242856
2020_102099_0094.xml,6,VIA BORGO TICINO 15,2020-08-18,F,156.75,2.18,31.68,60.7,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,1.0,L219,=,1080.0,176.0,6.0,6.0,,1985.0,45.106046,7.695269,"45.106046, 7.6952690",Torino,E,isolamento perimetrale,D,10.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,127.06,2015.0,,Caldaia standard,29.69,,,,,10270.7,Ed. Plurifam.,1,2,1,2,6,1,169.20428336079078,45.0,2567.675,42.301070840197696
2020_102099_0098.xml,6,VIA BORGO TICINO 15,2020-08-18,F,156.75,2.18,31.68,60.7,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,3.0,L219,=,1080.0,176.0,6.0,6.0,,1985.0,45.106046,7.695269,"45.106046, 7.6952690",Torino,E,isolamento perimetrale,D,10.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,127.06,2015.0,,Caldaia standard,29.69,,,,,10270.7,Ed. Plurifam.,1,2,1,2,6,1,169.20428336079078,45.0,2567.675,42.301070840197696
2020_110202_0031.xml,6,Via Giordano Bruno 52,2021-01-14,G,367.07,14.46,103.64,51.8,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,0,1380.0,18.0,6.0,6.0,,2017.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0ISOLAMENTO INVOLUCRO OPACOfalse5D264.79F264.79,D,5.0,Triste,Sorridente,No,2015.0,PRINCIPALE,Teleriscaldamento,307.08,2015.0,ACS autonomo,Boiler elettrico,59.99,,,,,16743.0,Ed. Plurifam.,1,2,1,2,6,1,323.22393822393826,1.0,4185.75,80.80598455598457
2020_201627_0002.xml,6,Via Botticelli 166,2020-02-14,F,191.21,0.63,38.54,55.0,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1133.0,18.0,6.0,6.0,,1959.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,E,13.0,Triste,Triste,No,2011.0,,Caldaia a condensazione,171.11,2000.0,,Caldaia standard,20.1,,,,,10520.9058,Ed. Plurifam.,1,2,1,2,6,1,191.28919636363636,34.0,2630.22645,47.82229909090909
2021_102099_0079.xml,6,VIA VALEGGIO 23,2021-12-31,G,209.4,11.08,43.53,80.2,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,=,1301.0,135.0,6.0,6.0,,1936.0,45.058908,7.668839,"45.058908, 7.6688390",Torino,E,isolamento perimetrale,F,10.0,Triste,Basita/o,No,2009.0,,Teleriscaldamento,163.45,2015.0,,31,45.95,,,,,10629.0,Ed. Plurifam.,1,2,1,2,6,1,132.53117206982543,63.0,2657.25,33.13279301745636
2021_212247_0101.xml,6,VIA ANDREA SANSOVINO 90,2021-10-29,F,137.45,2.62,42.86,40.2,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1073.0,13.0,6.0,6.0,,1958.0,45.1022,7.6419,"45.1022, 7.6419",Torino,E,				Coibentazione dell'intercapedine d'aria mediante insufflaggio,E,5.0,Triste,Triste,No,1983.0,,Teleriscaldamento,110.29,1998.0,,Scalda-acqua a gas,27.16,,,,,6058.7,Ed. Plurifam.,1,2,1,2,6,1,150.71393034825869,54.0,1514.675,37.67848258706467
2021_313821_0140.xml,6,Via Gallina 3/16,2022-03-23,F,330.6,1.09,66.28,42.77,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1145.0,2.0,6.0,6.0,,1930.0,45.0917,7.7093,"45.0917, 7.7093",Torino,E,coibentazione involucro opaco,E,3.7,Triste,Sorridente,No,2015.0,,Teleriscaldamento,294.68,2015.0,,Teleriscaldamento,35.92,,,,,9397.0,Ed. Plurifam.,1,2,1,2,6,1,219.71007715688566,22.0,2349.25,54.927519289221415
2022_102099_0006.xml,6,CORSO FERRARA 50 B,2020-12-31,G,390.62,88.01,91.23,70.0,Energia elettrica da rete,False,False,False,False,False,False,0.0,1.0,2.0,1.0,L219,,1065.0,24.0,6.0,6.0,,1969.0,45.108918,7.624718,"45.108918, 7.6247180",Torino,E,ISOLAMENTO PERIMETRALE,F,10.0,Triste,Triste,No,2015.0,,Teleriscaldamento,361.35,2006.0,,31,29.27,,,,,15095.0,N/D,1,2,1,2,6,1,215.64285714285714,24.0,3773.75,53.910714285714285
2022_102099_0012.xml,6,CORSO FERRARA 50 C,2020-12-31,G,390.62,88.01,91.23,70.0,Energia elettrica da rete,False,False,False,False,False,False,0.0,1.0,2.0,1.0,L219,,1065.0,25.0,6.0,6.0,,1969.0,45.108918,7.624718,"45.108918, 7.6247180",Torino,E,ISOLAMENTO PERIMETRALE,F,10.0,Triste,Triste,No,2015.0,,Teleriscaldamento,361.35,2006.0,,31,29.27,,,,,15095.0,N/D,1,2,1,2,6,1,215.64285714285714,24.0,3773.75,53.910714285714285
2022_104067_0016.xml,6,via Bardonecchia 34 Torino,2022-07-12,E,135.26,8.21,26.67,7452.21,Teleriscaldamento,True,True,False,False,True,False,1.0,0.0,9.0,,L219,,1225.0,966.0,6.0,1.0,,1983.0,45.0728,7.6449,"45.0728, 7.6449",Torino,E,Isolamento a cappotto,E,20.0,Triste,Basita/o,Sì,2007.0,,Teleriscaldamento,113.22,2007.0,,Teleriscaldamento,6.32,,,,,1070637.0,App. Condominio,2,2,1,5,10,2,143.66704641978689,80.0,267659.25,35.91676160494672
2022_205199_0092.xml,6,via arcangelo corelli 37,2022-03-26,G,451.64,0.0,90.33,75.5,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1132.0,85.0,6.0,6.0,,1965.0,45.1167,7.7167,"45.1167, 7.7167",TORINO,E,				Sostituzione componenti finestrati,G,20.0,Triste,Triste,No,2013.0,,Teleriscaldamento,431.23,2015.0,,Scalda-acqua a gas,20.41,,,,,23249.2602,Ed. Plurifam.,1,2,1,2,6,1,307.937221192053,3.0,5812.31505,76.98430529801325
2018_200213_0024.xml,60,CRAVERO 14,2019-09-01,F,149.66,22.11,33.22,105.0,Gas naturale,False,False,False,False,False,False,0.0,1.0,0.0,4.0,L219,,1144.0,3.0,60.0,60.0,,1967.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,D,12.0,Triste,Basita/o,No,1994.0,,Caldaia standard,115.08,2000.0,,Boiler elettrico,34.58,,,,,11032.6482,N/D,1,2,1,2,6,1,105.07284,75.0,2758.16205,26.26821
2019_101746_0006.xml,60,CORSO ORBASSANO 374,2019-02-14,F,118.67,0.0,23.2,85.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,5.0,L219,,1429.0,98.0,60.0,60.0,,1960.0,45.0338,7.6206,"45.0338, 7.6206",Torino,E,				INSUFFLAGGIO PARETI PERIMETRALI,E,8.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,89.5,2000.0,,Caldaia standard,29.17,,,,,8879.52,Ed. Plurifam.,1,2,1,2,6,1,104.46494117647059,76.0,2219.88,26.116235294117647
2019_103010_0038.xml,60,Corso Vercelli 19,2020-02-04,F,146.43,1.49,27.67,44.45,Gas naturale,True,True,False,False,False,False,0.0,1.0,5.0,1.0,L219,-,1183.0,41.0,60.0,60.0,,1947.0,45.0855302,7.6858676,"45.0855302, 7.6858676",TORINO,E,0Isolamento a cappotto esternofalse10E96.71E96.71,E,10.0,Triste,Basita/o,No,2004.0,PRINCIPALE,Caldaia standard,87.52,2004.0,PRINCIPALE,Caldaia standard,58.91,,,,,6383.32,N/D,1,2,1,2,6,1,143.60674915635545,58.0,1595.83,35.90168728908886
2019_312661_0206.xml,60,Via Mddalene 10,2019-11-18,F,267.52,1.56,53.74,53.77,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,4.0,L219,,1145.0,74.0,60.0,60.0,,1970.0,45.0904,7.7074,"45.0904, 7.7074",Torino,E,Installazione valvole termostatiche,F,5.31,Triste,Triste,No,2003.0,,Caldaia a condensazione,225.78,2006.0,,Caldaia standard,41.74,,,,,13547.3,Ed. Plurifam.,1,2,1,2,6,1,251.9490422168495,12.0,3386.825,62.98726055421238
2021_110202_0022.xml,60,Via Andrea Sansovino 90,2021-08-09,F,161.79,12.95,43.71,63.0,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,0,1073.0,13.0,60.0,60.0,,2017.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,ISOLAMENTO PARETI ESTERNE,E,4.0,Triste,Sorridente,No,2015.0,PRINCIPALE,Teleriscaldamento,108.04,2015.0,ACS autonomo,Boiler elettrico,53.75,,,,,8218.0,Ed. Plurifam.,1,2,1,2,6,1,130.44444444444446,64.0,2054.5,32.611111111111114
2021_202483_0023.xml,60,VIA SANSOVINO 90/BIS,2021-07-09,G,348.98,13.42,71.79,57.0,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,6.0,2.0,L219,,1073.0,6.0,60.0,60.0,,1955.0,45.1167,7.7167,"45.1167, 7.7167",TORINO,E,				Sostituzione componenti finestrati,G,2.0,Triste,Triste,No,1983.0,,Teleriscaldamento,293.29,2005.0,,Boiler elettrico,55.69,,,,,12772.68,N/D,1,2,1,2,6,1,224.0821052631579,20.0,3193.17,56.020526315789475
2022_113184_0105.xml,60,via Scarsellini 12,2022-05-09,G,318.07,20.97,101.55,48.11,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1428.0,85.0,60.0,60.0,,1949.0,45.0355,7.6304,"45.0355, 7.6304",Torino,E,coibentazione solaio pilotys,F,3.78,Triste,Triste,No,1988.0,,Teleriscaldamento,258.37,2019.0,,Boiler elettrico,59.7,,,,,15473.0,Ed. Plurifam.,1,2,1,2,6,1,321.61712741633755,2.0,3868.25,80.40428185408439
2022_208347_0108.xml,60,STRADA DEL PORTONE 25,2021-11-02,C,50.08,0.15,9.42,65.61,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,10.0,L219,0,1432.0,138.0,60.0,60.0,,2009.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,INSTALLAZIONE FONTI RINNOVABILI,A1,7.0,Triste,Triste,No,2012.0,PRINCIPALE,Caldaia standard,35.93,2012.0,PRINCIPALE,Caldaia standard,14.15,,,,,3265.44,N/D,3,2,1,2,8,1,49.770461819844535,92.0,816.36,12.442615454961134
2022_209895_0034.xml,60,VIA DEL CARMINE 4,2022-06-12,E,128.62,1.4,24.32,57.6,Gas naturale,True,True,False,False,False,False,0.0,1.0,5.0,3.0,L219,0,1219.0,70.0,60.0,60.0,,1885.0,45.0756302,7.6759514,"45.0756302, 7.6759514",TORINO,E,sostituzione serramenti con tipologia doppia vetrocamera bassoemissiva,D,10.0,Triste,Basita/o,No,2022.0,PRINCIPALE,Caldaia a condensazione,98.41,2022.0,PRINCIPALE,Caldaia a condensazione,30.21,,,,,7259.219999999999,N/D,2,2,1,2,7,1,126.02812499999999,66.0,1814.8049999999998,31.507031249999997
2019_312661_0203.xml,61,Via Maddalene 6,2019-08-11,G,303.37,2.13,60.99,67.67,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,6.0,L219,,1145.0,43.0,61.0,61.0,,1970.0,45.0905,7.7067,"45.0905, 7.7067",Torino,E,Installazione valvole termostatiche,F,5.34,Triste,Basita/o,No,2006.0,,Caldaia a condensazione,221.18,2005.0,,Caldaia standard,82.19,,,,,19292.4,Ed. Plurifam.,1,2,1,2,6,1,285.0953155016994,5.0,4823.1,71.27382887542485
2020_113459_0003.xml,61,Strada del Portone 25,2020-07-31,G,186.61,1.86,35.26,35.83,Gas naturale,True,True,False,False,False,False,0.0,1.0,2.0,10.0,L219,0,1432.0,138.0,61.0,61.0,,2006.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,2installazione pompe di calorefalse10D83.09D83.09,D,10.0,Triste,Triste,No,2006.0,PRINCIPALE,Caldaia standard,137.23,2006.0,PRINCIPALE,Caldaia standard,49.38,,,,,6562.24,N/D,1,2,1,2,6,1,183.1493162154619,38.0,1640.56,45.78732905386548
2022_101975_0006.xml,61,via Sansovino 98,2022-09-28,E,184.73,0.0,36.95,53.07,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1073.0,7.0,61.0,61.0,,1951.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione serramenti esterni,D,3.0,Triste,Triste,No,2005.0,,Teleriscaldamento,161.62,2017.0,,Caldaia standard,23.11,,,,,6947.0128,Ed. Plurifam.,2,2,1,2,7,1,130.90282268701716,64.0,1736.7532,32.72570567175429
2022_312661_0031.xml,61,Via Vittime di Bologna 5,2022-04-22,F,194.6,8.63,39.12,46.1,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1089.0,306.0,61.0,61.0,,1985.0,45.1011,7.7292,"45.1011, 7.7292",Torino,E,realizzazione cappotto,E,7.99,Triste,Triste,Sì,2007.0,,Caldaia a condensazione,173.62,2007.0,,Caldaia a condensazione,20.98,,,,,8767.9,Ed. Plurifam.,1,2,1,5,9,2,190.19305856832972,35.0,2191.975,47.54826464208243
