id;codice_comune;foglio;particella;subalterno;superficie_di_riferimento_mq;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;tipologia_bene_immobile;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;numero_immobili_per_catasto;id_list;meta_immobile;lista_file_ape;classe_energetica_ape;epglnren_ape;classe_target_ape;list_file_ape_filtered;coordinate_ds_coerenti;list_file_ape_validated;fonte_coordinate_usata;list_file_ape_validated_norm;plot_filename;id_left;zona_omi
3108013;L219;1241;131;;2372.0;FABBRICATO;corso vittorio emanuele ii;119;45.0677162;7.6641177;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;30;[694727, 694728, 694729, 694730, 694731, 694732, 694733, 694734, 694735, 694736, 694737, 694738, 694739, 694740, 694741, 694742, 694743, 694744, 694745, 694746, 694747, 694748, 694749, 694750, 694751, 694752, 694753, 694754, 694755, 694756];True;['2020_113181_0033.xml'];E;444.27;D;['2020_113181_0033.xml'];True;['2020_113181_0033.xml'];originali;('2020_113181_0033.xml',);ape_summary_ddda622a0651.html;3108013;B4
3108014;L219;1242;91;;6191.25;FABBRICATO;via revel ottavio conte thaon di;8;45.0687671;7.6697917;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;4;[694761, 694762, 694763, 694764];True;[];;;;[];;[];originali;();;3108014;B4
3108015;L219;1243;159;;4345.0;FABBRICATO;Via Stampatori;6 C;45.07242169;7.6779537;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;in concessione a titolo oneroso;3225.0;01/05/2009;49;[694765, 694766, 694767, 694768, 694769, 694770, 694771, 694772, 694775, 694776, 694778, 694779, 694781, 694782, 694783, 694784, 694785, 694786, 694787, 694788, 694789, 694790, 694791, 694792, 694793, 694794, 694795, 694796, 694797, 694798, 694799, 694800, 694801, 694802, 694803, 694804, 694805, 694806, 694807, 694808, 694809, 694810, 694811, 694812, 694813, 694814, 694815, 694816, 694817];True;['2021_113184_0108.xml'];G;273.76;G;['2021_113184_0108.xml'];True;['2021_113184_0108.xml'];originali;('2021_113184_0108.xml',);ape_summary_8ab0ed362904.html;3108015;B5
3108016;L219;1243;84;;1335.0;FABBRICATO;Via Giuseppe Barbaroux;31;45.0726799;7.6782398;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;16;[694892, 694893, 694894, 694895, 694896, 694897, 694898, 694899, 694900, 694901, 694902, 694903, 694904, 694905, 694906, 694907];True;[];;;;[];True;[];originali;();;3108016;B5
3108017;L219;1243;85;;1130.0;FABBRICATO;via s. dalmazzo;11;45.0727152;7.6774138;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;19;[694908, 694909, 694910, 694913, 694914, 694915, 694916, 694917, 694918, 694919, 694920, 694921, 694922, 694923, 694924, 694925, 694926, 694927, 694928];True;[];;;;[];True;[];originali;();;3108017;B5
3108018;L219;1243;90;;7401.0;FABBRICATO;VIA PERRONE ETTORE;12;45.0731809;7.6734232;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;6;[694360, 694361, 694362, 694363, 694364, 694365];True;[];;;;[];True;[];originali;();;3108018;B5
3108019;L219;1244;42;;12845.57;FABBRICATO;Via Antonio Meucci;10;45.0695279;7.6744748;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;2;[388345, 388346];True;[];;;;[];False;[];originali;();;3108019;B3
3108020;L219;1245;121;;5472.0;FABBRICATO;via garibaldi giuseppe;1;45.0733744;7.680619;Locale commerciale, negozio;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;in concessione a titolo oneroso;13152.0;01/02/2014;15;[12942, 694929, 694930, 694931, 694933, 694934, 694935, 694936, 694937, 694938, 694939, 694940, 694941, 694942, 694943];True;[];;;;[];False;[];originali;();;3108020;B5
3108021;L219;1245;132;;4393.0;FABBRICATO;VIA CORTE D'APPELLO;SNC;45.0727848;7.6812472;Locale commerciale, negozio;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Non Dichiarato;in concessione a titolo oneroso;5198.0;01/01/2009;7;[12942, 694950, 694951, 694954, 694955, 694956, 2666137];True;[];;;;[];;[];originali;();;3108021;B5
3108022;L219;1245;142;;982.0;FABBRICATO;via porta palatina;4;45.0724502;7.6828883;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;15;[694376, 694377, 694378, 694379, 694380, 694381, 694382, 694383, 694384, 694385, 694386, 694387, 694388, 694389, 694390];True;['2019_106613_0005.xml', '2020_212894_0088.xml', '2021_113184_0109.xml'];D;362.37;D;['2019_106613_0005.xml', '2020_212894_0088.xml', '2021_113184_0109.xml'];True;['2019_106613_0005.xml', '2020_212894_0088.xml', '2021_113184_0109.xml'];originali;('2019_106613_0005.xml', '2020_212894_0088.xml', '2021_113184_0109.xml');ape_summary_96aaff092d3a.html;3108022;B5
3108023;L219;1245;143;;901.0;FABBRICATO;via palazzo di citta';11;45.0723039;7.6831473;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;12;[694958, 694959, 694960, 694961, 694962, 694963, 694971, 694972, 694973, 694974, 694975, 694976];True;[];;;;[];False;[];originali;();;3108023;B5
3108024;L219;1245;156;;6769.43;FABBRICATO;via garibaldi giuseppe;1;45.0729577;7.6790912;Locale commerciale, negozio;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;in concessione a titolo oneroso;15027.0;01/12/2012;10;[695206, 695207, 695208, 695209, 695210, 695211, 695213, 695214, 695216, 695217];True;['2019_102341_0006.xml'];D;157.01;D;['2019_102341_0006.xml'];False;['2019_102341_0006.xml'];originali;('2019_102341_0006.xml',);ape_summary_e13a548eca9a.html;3108024;B5
3108025;L219;1245;211;;943.0;FABBRICATO;via stampatori;5;45.0725948;7.6785453;Abitazione;Prima del 1919;Nessuno;Demanio;Utilizzato direttamente;Altro;;;;14;[695574, 695575, 695576, 695577, 695578, 695579, 695580, 695581, 695582, 695583, 695584, 695585, 695586, 695587];True;[];;;;[];True;[];originali;();;3108025;B5
3108026;L219;1245;212;;1408.4;FABBRICATO;Via Giuseppe Barbaroux;27;45.0724207;7.6788637;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;16;[695588, 695589, 695590, 695591, 695592, 695593, 695594, 695595, 695596, 695597, 695598, 695599, 695600, 695601, 695602, 695603];True;[];;;;[];True;[];originali;();;3108026;B5
3108027;L219;1245;255;;2473.0;FABBRICATO;Via Monte di Pietà;23;45.0715462;7.6791253;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;33;[695226, 695227, 695228, 695229, 695230, 695231, 695232, 695233, 695234, 695235, 695236, 695237, 695238, 695239, 695240, 695241, 695242, 695243, 695244, 695245, 695246, 695247, 695248, 695249, 695250, 695251, 695252, 695253, 695254, 695255, 695256, 695257, 695258];True;['2022_113184_0063.xml'];G;170.1;G;['2022_113184_0063.xml'];True;['2022_113184_0063.xml'];originali;('2022_113184_0063.xml',);ape_summary_0c475b2c99da.html;3108027;B5
3108028;L219;1245;277;;89.0;FABBRICATO;via venti settembre;57;45.0701747;7.6823665;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in locazione;2796.0;01/05/2022;2;[695259, 695265];True;['2020_206748_0055.xml', '2020_207949_0191.xml', '2021_112725_0001.xml', '2021_214176_0159.xml', '2022_102099_0014.xml', '2022_212629_1836.xml'];G;256.44;F;['2020_206748_0055.xml', '2020_207949_0191.xml', '2021_112725_0001.xml', '2021_214176_0159.xml', '2022_102099_0014.xml', '2022_212629_1836.xml'];True;['2021_112725_0001.xml', '2021_214176_0159.xml', '2022_102099_0014.xml'];originali;('2020_206748_0055.xml', '2020_207949_0191.xml', '2021_112725_0001.xml', '2021_214176_0159.xml', '2022_102099_0014.xml', '2022_212629_1836.xml');ape_summary_d12321b7b81a.html;3108028;B6
3108029;L219;1245;278;;8590.25;FABBRICATO;Via San Tommaso;17;45.0701216;7.6818637;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;4;[695291, 695292, 695293, 695294];True;[];;;;[];True;[];originali;();;3108029;B6
3108030;L219;1245;318;;9179.14;FABBRICATO;Largo IV Marzo;19;45.0733014;7.6817315;Ufficio strutturato ed assimilabili;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;2;[695295, 2859483];True;[];;;;[];True;[];originali;();;3108030;B5
3108031;L219;1245;45;;674.0;FABBRICATO;via tasso torquato;7;45.0740513;7.6829511;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;10;[696585, 696586, 696587, 696588, 696589, 696590, 696591, 696592, 696593, 696594];True;['2019_102329_0003.xml'];G;542.94;G;['2019_102329_0003.xml'];True;[];originali;('2019_102329_0003.xml',);ape_summary_526ff4069d40.html;3108031;B5
3108032;L219;1245;452;;10239.14;FABBRICATO;VIA MILANO;2;45.0731829;7.6818183;Magazzino e locali di deposito;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;18;[695295, 2859483, 2859485, 2859486, 2859487, 2859488, 2859489, 2859490, 2859491, 2859492, 2859493, 2859494, 2859495, 2859496, 2859497, 2859498, 2859499, 2859500];True;[];;;;[];True;[];originali;();;3108032;B5
3108033;L219;1245;51;;754.0;FABBRICATO;via porta palatina;13;45.0737333;7.6833263;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;;;;11;[696595, 696596, 696597, 696598, 696599, 696600, 696601, 696602, 696603, 696604, 696605];True;['2021_113184_0106.xml'];F;135.53;E;['2021_113184_0106.xml'];True;['2021_113184_0106.xml'];originali;('2021_113184_0106.xml',);ape_summary_6efc13fe590d.html;3108033;B5
3108034;L219;1245;8;;882.0;FABBRICATO;Via Gian Francesco Bellezia;19;45.0749871;7.6810446;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;8;[695661, 695662, 695663, 695664, 695665, 695666, 695667, 695668];True;[];;;;[];;[];originali;();;3108034;B5
3108035;L219;1245;84;;2283.0;FABBRICATO;via palazzo di citta';20;45.0728114;7.6824559;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;in concessione a titolo oneroso;2525.0;01/06/2021;19;[695304, 695305, 695306, 695307, 695308, 695309, 695310, 695311, 695312, 695313, 695314, 695315, 695316, 695317, 695318, 695319, 695320, 695321, 695322];True;[];;;;[];False;[];originali;();;3108035;B5
3108036;L219;1245;9;;564.0;FABBRICATO;via s. agostino;20;45.0751043;7.6803697;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;6;[695337, 695338, 695339, 695340, 695341, 695342];True;[];;;;[];False;[];originali;();;3108036;B5
3108037;L219;1245;93;;969.4;FABBRICATO;via porta palatina;6;45.0725961;7.6829981;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;14;[695899, 695900, 695901, 695902, 695903, 695904, 695905, 695906, 695907, 695908, 695909, 695910, 695911, 695913];True;[];;;;[];True;[];originali;();;3108037;B5
3108038;L219;1246;18;;10083.0;FABBRICATO;piazza s. giovanni;5;45.0737427;7.6842383;Locale commerciale, negozio;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;in concessione a titolo oneroso;9346.0;01/12/2012;2;[695927, 695928];True;['2022_109289_0005.xml'];A2;83.12;A2;['2022_109289_0005.xml'];True;['2022_109289_0005.xml'];originali;('2022_109289_0005.xml',);ape_summary_ace8010d4192.html;3108038;B5
3108039;L219;1246;68;;3111.0;FABBRICATO;PIAZZA CASTELLO;SNC;45.0709344;7.6859074;Biblioteca, pinacoteca, museo, gallerie;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività artistica e culturale;;;;2;[695929, 695930];True;[];;;;[];True;[];originali;();;3108039;B6
3108040;L219;1247;127;;3009.25;FABBRICATO;Via Gianfrancesco Fiochetto;29;45.0758634;7.6894159;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[388100, 388102];True;['2021_106141_0050.xml'];E;286.2;D;['2021_106141_0050.xml'];True;['2021_106141_0050.xml'];originali;('2021_106141_0050.xml',);ape_summary_c5509ae05ad6.html;3108040;C18
3108041;L219;1247;195;;125.0;FABBRICATO;Via Giuseppe Genè;14;45.076207;7.6900753;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;2;[2852153, 2852154];True;[];;;;[];True;[];originali;();;3108041;C18
3108042;L219;1248;218;;3156.0;FABBRICATO;Via Montebello;26;45.0699763;7.693655;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;38;[695353, 695354, 695355, 695356, 695357, 695358, 695359, 695360, 695361, 695362, 695363, 695364, 695365, 695366, 695367, 695368, 695369, 695370, 695371, 695372, 695373, 695374, 695375, 695376, 695377, 695378, 695379, 695380, 695381, 695382, 695383, 695384, 695385, 695386, 695387, 695388, 695389, 695390];True;[];;;;[];True;[];originali;();;3108042;B6
3108043;L219;1248;219;;2582.0;FABBRICATO;corso s. maurizio;16;45.0698708;7.6939641;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;38;[695935, 695936, 695937, 695938, 695939, 695940, 695941, 695942, 695943, 695944, 695945, 695946, 695947, 695948, 695949, 695950, 695951, 695952, 695953, 695954, 695955, 695956, 695957, 695958, 695959, 695960, 695961, 695962, 695963, 695964, 695965, 695966, 695967, 695968, 695969, 695970, 695971, 695972];True;['2020_113184_0189.xml', '2020_113184_0190.xml', '2020_113184_0191.xml', '2020_113184_0192.xml', '2022_312661_0131.xml', '2022_312661_0132.xml', '2022_312661_0133.xml'];F;227.08;F;['2020_113184_0189.xml', '2020_113184_0190.xml', '2020_113184_0191.xml', '2020_113184_0192.xml', '2022_312661_0131.xml', '2022_312661_0132.xml', '2022_312661_0133.xml'];True;['2022_312661_0131.xml', '2022_312661_0132.xml', '2022_312661_0133.xml'];originali;('2020_113184_0189.xml', '2020_113184_0190.xml', '2020_113184_0191.xml', '2020_113184_0192.xml', '2022_312661_0131.xml', '2022_312661_0132.xml', '2022_312661_0133.xml');ape_summary_b342c7d203fb.html;3108043;B6
3108044;L219;1248;227;;3532.0;FABBRICATO;Corso San Maurizio;18;45.0696003;7.694224;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;47;[695403, 695404, 695405, 695406, 695407, 695408, 695409, 695410, 695411, 695412, 695413, 695414, 695415, 695416, 695417, 695418, 695419, 695420, 695421, 695422, 695423, 695424, 695425, 695426, 695427, 695428, 695429, 695430, 695431, 695432, 695433, 695434, 695435, 695436, 695437, 695438, 695439, 695440, 695441, 695442, 695443, 695444, 695445, 695446, 695447, 695448, 695449];True;[];;;;[];True;[];originali;();;3108044;B6
3108045;L219;1248;228;;848.0;FABBRICATO;Via Gaudenzio Ferrari;7;45.0692742;7.6937646;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;8;[696015, 696016, 696017, 696018, 696019, 696020, 696021, 696022];True;[];;;;[];True;[];originali;();;3108045;B6
3108046;L219;1249;21;;7000.25;FABBRICATO;corso regio parco;19;45.077339;7.6945026;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[696057, 696058];True;[];;;;[];True;[];originali;();;3108046;C18
3108047;L219;1249;22;;544.5;FABBRICATO;via modena;35;45.0777421;7.6952439;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[696061, 696062];True;[];;;;[];True;[];originali;();;3108047;C18
3108048;L219;1249;346;;154.0;FABBRICATO;via parma;51;45.0763781;7.6951746;Abitazione;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;2;[695495, 695496];True;['2020_200542_0093.xml'];E;123.38;D;['2020_200542_0093.xml'];True;[];originali;('2020_200542_0093.xml',);ape_summary_66fb1ce45948.html;3108048;C18
3108049;L219;1249;80;;3909.25;FABBRICATO;via parma;50;45.0761472;7.6948782;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[695498, 695499];True;['2021_210200_0081.xml'];F;188.35;E;['2021_210200_0081.xml'];True;[];originali;('2021_210200_0081.xml',);ape_summary_b802e9dcdced.html;3108049;C18
3108050;L219;1250;124;;923.1400000000001;FABBRICATO;Via Manin Daniele;1;45.0716153;7.7031609;Ufficio strutturato ed assimilabili;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;2;[695500, 695501];True;[];;;;[];True;[];originali;();;3108050;C18
3108051;L219;1250;206;;182.0;FABBRICATO;Corso Carlo Luigi Farini;20;45.0718908;7.7029915;Magazzino e locali di deposito;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;2;[695505, 695506];True;[];;;;[];True;[];originali;();;3108051;C18
3108052;L219;1251;100;;9957.25;FABBRICATO;Via Ricasoli Bettino;30;45.0722427;7.7058911;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;4;[695518, 695519, 695520, 695521];True;[];;;;[];True;[];originali;();;3108052;C18
3108053;L219;1251;294;;963.5;FABBRICATO;Piazza Antonio Fontanesi;6;45.0736074;7.7103231;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[695522, 695523];True;[];;;;[];True;[];originali;();;3108053;C20
3108054;L219;1251;389;;182.0;FABBRICATO;Corso Belgio;38;45.07213;7.7100065;Locale commerciale, negozio;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;3;[695545, 695546, 695547];True;['2022_101323_0002.xml', '2022_208821_0045.xml'];E;143.16;B;['2022_101323_0002.xml', '2022_208821_0045.xml'];True;[];originali;('2022_101323_0002.xml', '2022_208821_0045.xml');ape_summary_9a3cb52be0df.html;3108054;C20
3108055;L219;1251;541;;1883.1999999999998;FABBRICATO;via mongrando;32;45.0732895;7.7082411;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;17;[696066, 696067, 696068, 696069, 696070, 696071, 696072, 696073, 696074, 696075, 696076, 696077, 696078, 696079, 696080, 696081, 696084];True;[];;;;[];True;[];originali;();;3108055;C20
3108056;L219;1252;121;;254.0;FABBRICATO;Lungo Dora Pietro Colletta;39;45.0765043;7.7091425;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[696136, 696137];True;[];;;;[];True;[];originali;();;3108056;D21
3108057;L219;1253;29;;963.0;FABBRICATO;Corso Belgio;105;45.0740686;7.7177593;Abitazione;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;14;[696155, 696156, 696157, 696158, 696159, 696160, 696161, 696162, 696163, 696164, 696165, 696166, 696167, 696168];True;['2019_107485_0022.xml', '2019_107973_0039.xml', '2020_202078_0039.xml', '2020_211941_0003.xml', '2021_200542_0074.xml', '2022_111814_0003.xml'];G;279.77;G;['2019_107485_0022.xml', '2019_107973_0039.xml', '2020_202078_0039.xml', '2020_211941_0003.xml', '2021_200542_0074.xml', '2022_111814_0003.xml'];True;['2019_107485_0022.xml', '2019_107973_0039.xml', '2022_111814_0003.xml'];originali;('2019_107485_0022.xml', '2019_107973_0039.xml', '2020_202078_0039.xml', '2020_211941_0003.xml', '2021_200542_0074.xml', '2022_111814_0003.xml');ape_summary_6f1540546091.html;3108057;C20
3108058;L219;1254;14;;4042.25;FABBRICATO;corso cadore;20 8;45.075537;7.7217491;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[696241, 696242];True;[];;;;[];True;[];originali;();;3108058;C20
3108059;L219;1254;275;;4584.0;FABBRICATO;via vezzolano;20;45.0720022;7.7214168;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[696249, 696250];True;[];;;;[];True;[];originali;();;3108059;C20
3108060;L219;1254;486;;2929.25;FABBRICATO;Via Grazia Deledda;11;45.0752028;7.7206355;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;3;[696682, 696683, 696684];True;[];;;;[];;[];originali;();;3108060;C20
3108061;L219;1255;27;;4943.0;FABBRICATO;Via Asigliano Vercellese;10;45.0762977;7.7245967;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[696689, 696690];True;[];;;;[];True;[];originali;();;3108061;C20
3108062;L219;1257;134;;1249.0;FABBRICATO;via garelli federico;3;45.071515;7.7269415;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;16;[13478, 696259, 696260, 696261, 696262, 696263, 696264, 696265, 696266, 696267, 696268, 696269, 696270, 696271, 696272, 696273];True;[];;;;[];True;[];originali;();;3108062;C11
3108063;L219;1275;13;;1590.0;FABBRICATO;Corso Casale;85;45.0678682;7.7108886;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;13;[696695, 696696, 696697, 696698, 696699, 696700, 696701, 696702, 696703, 696704, 696705, 696706, 696707];True;[];;;;[];True;[];originali;();;3108063;C11
3108064;L219;1275;308;;1032.25;FABBRICATO;via montemagno;59;45.0674335;7.7169992;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;2;[696713, 696714];True;[];;;;[];True;[];originali;();;3108064;C11
3108065;L219;1275;422;;6168.5;FABBRICATO;via gassino;13;45.066545;7.7171542;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;3;[696715, 696716, 696717];True;[];;;;[];True;[];originali;();;3108065;C11
3108066;L219;1275;539;;6013.5;FABBRICATO;Via Bardassano;5;45.067156;7.7120078;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;3;[696718, 696719, 696720];True;[];;;;[];True;[];originali;();;3108066;C11
3108067;L219;1276;309;;1253.25;FABBRICATO;via varallo;33;45.0713321;7.7128461;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[14085, 696726];True;[];;;;[];True;[];originali;();;3108067;C20
3108068;L219;1276;315;;4620.5;FABBRICATO;via ricasoli bettino;15;45.0703463;7.7059641;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;2;[696727, 696728];True;[];;;;[];True;[];originali;();;3108068;C18
3108069;L219;1277;71;;1708.0;FABBRICATO;via vanchiglia;38;45.069895;7.7014456;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;21;[696733, 696734, 696735, 696736, 696737, 696738, 696739, 696740, 696741, 696742, 696743, 696744, 696745, 696746, 696747, 696748, 696749, 696750, 696751, 696752, 696753];True;[];;;;[];;[];originali;();;3108069;C18
3108070;L219;1278;17;;5890.75;FABBRICATO;Via Michele Buniva;17;45.070521;7.6986599;Abitazione;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;4;[696948, 696949, 696950, 696951];True;[];;;;[];True;[];originali;();;3108070;C18
3108071;L219;1278;309;;336.0;FABBRICATO;Murazzi del Po Gipo Farassino;10;45.065446;7.6987344;Magazzino e locali di deposito;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;3;[696953, 696955, 696956];True;[];;;;[];False;[];originali;();;3108071;C18
3108072;L219;1279;163;;1734.2;FABBRICATO;Via Giulia di Barolo;6;45.0664562;7.6958334;Abitazione;Dal 1971 al 1980;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Servizi ordine pubblico, sicurezza nazionale e militare;;;;3;[696957, 696958, 696959];True;[];;;;[];;[];originali;();;3108072;B7
3108073;L219;1279;170;;6114.79;FABBRICATO;via vanchiglia;3;45.0666005;7.6963094;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Altro;in concessione a titolo oneroso;1779.0;01/04/2017;16;[15000, 696961, 696962, 696963, 696964, 696965, 696966, 696967, 696968, 696969, 696970, 696971, 696972, 696973, 696974, 696975];True;[];;;;[];;[];originali;();;3108073;B7
3108074;L219;1279;207;;229.0;FABBRICATO;Murazzi del Po Gipo Farassino;22;45.0652143;7.6982979;Magazzino e locali di deposito;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;3;[696978, 696979, 696980];True;[];;;;[];False;[];originali;();;3108074;B7
3108075;L219;1280;19;;9627.5;FABBRICATO;Via Sant'Ottavio;7;45.0677133;7.6931356;Abitazione;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;5;[24376, 388314, 388315, 388316, 388317];True;[];;;;[];;[];originali;();;3108075;B2
