struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,charging_station,0,4,11,47,"11107468089,9088671239,4671233528,9088671240,13075187843,5545493679,12801752468,13074606106,13074583239,12974489257,3906163545,7787992006,3906238205,11694139826,13254333741,12881604940,10132403023,10132403019,10132403022,10132403020,10132403021,10024930203,12848949670,12385342507,3906239156,5545493680,5255643474,10024930198,10024930204,9903597728,3906262432,11330971755,13175098408,11640502278,544516332,12849058997,13031168994,9903597730,9892110268,7944759282,11243926724,11243926727,11243926726,11243926728,11243926725,9386005083,13064911110"
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,car_sharing,0,0,1,2,"4749176847,3906283850"
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,taxi,1,1,9,18,"2016414163,2902424081,2902424080,1545661422,3241731973,2902424082,2019632236,604332918,5020220491,5020220492,3241731972,3241731971,5941325188,3241731964,2902424078,5167146632,2902424079,2898774433"
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,parking,8,19,59,172,"1027356692,83042948,1383582583,1381841252,1381841251,5693045436,12809872841,1381841253,448434080,132528231,222172799,1109043885,928634211,928634186,5239566614,352332303,928634275,635372762,635372763,320706078,320706077,166616053,166611428,125745550,586939744,12197274454,1351673211,23090218,1219311967,1219311969,1062840998,1063527547,1062853762,1062853768,1219311968,525108995,621732915,310919719,846925182,840256684,644610711,151998821,151998771,1455462286,4488383689,248772281,248160665,13260980844,2019632224,1227966229,275161406,2284374403,5997771287,5997780786,320706080,5997812985,635372765,320706079,3363420315,22953965,1218557983,1057905850,319749756,249248499,319742232,191375051,5941325249,193000008,435793218,1255999599,731592384,731605916,436314967,242957870,6851422048,733635639,124778755,1262706519,3343691149,3343561833,108460658,5997772786,5997773586,5997772787,5997773587,5997780785,96556746,5993028887,5993028888,635989603,5997762385,308834324,1122299605,5997837886,5997837887,5997806485,5997788087,5997771286,108459796,652758231,262648990,365889975,288283917,1107364662,365889357,846901935,1107364663,553224994,5239210899,5340476663,388422914,256336198,149459698,2275474998,288891940,2275474626,532901305,1426204055,196859076,182857158,731932434,5167031324,5167144776,2275474473,5167017427,2275474943,1215783014,256336302,1215783015,7115553619,256336239,1215783013,1215783012,1215783010,1215783011,1266554225,455120610,1266554226,1266554228,5167507370,5167507369,5167507368,5167017523,524348972,965835743,5167507373,5167507374,5167507371,5167507376,387341670,5167507372,5167510465,3343577420,577263229,166616614,846901934,328929579,1421696089,1158404279,1158404305,1158404302,1158404303,1158404300,1158404301,1158404304,1158454601,846018295,846003849,846003846,846003847,3343610008,1421696091"
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,car_rental,0,0,0,4,"11104716244,5628622134,5941325247,5941325228"
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,bicycle_parking,6,22,83,324,"6954549388,1783770824,10873504971,1783770825,10802789582,2699757978,9536387625,706004735,9536764388,9515661833,2699754605,7076063225,2699745128,7076063226,7076063227,7076063223,7076063224,7076063222,7076063221,7076063220,7076063219,7076063218,7076063217,7076063216,7076063232,7076063233,7076063229,7076063237,7076063228,7076063235,7076063236,2699745134,7076063215,2699745131,7076063214,2699745130,5628622143,2699745129,5628622144,2632353490,10873504970,5628622145,7025739876,10873504969,2699745132,2699745136,2699745135,7076063244,7076063250,7076063251,2699745137,7076063243,7076063242,12165781958,7076063247,7076063246,7076063230,7076063239,7076063238,7076063240,7076063241,7076063234,7076063231,12889486162,13231692502,12889485978,12889485179,12889481110,12889467141,2699743593,12165781957,7076063264,7188790471,7076063257,7076063253,7076063252,7076063255,7076063249,7188790470,7076063260,7076063258,7076063248,7076063256,7076063262,7076063245,7076063263,7076063265,7076063254,7076063259,7076063261,10159318064,2699757982,2699757981,2699757980,2699757979,2699757983,2699757984,2699757985,2699757986,2699757987,2699757989,2699752845,2699752839,2699757988,10959344809,2699753945,2699754607,2699754613,2699754610,2699754609,13142999531,13143056907,10741520276,10741540187,2699752835,13142731612,2699752836,2699752843,2699752848,12423088352,12423084564,2699752837,2699752846,7076063266,7076063268,7076063269,11357996666,11357989903,2699752855,7076063267,2699752858,10873504966,3748951425,2699743590,10770406639,2699752850,12227768290,12962232569,10874232260,10873504967,2699743591,2699743592,10873504965,11505942798,2699740343,13175581648,13026972875,10873504964,13026966312,13026970105,10766828705,5226211759,9321076956,4063688590,7076001861,7076001862,2282486102,5113659453,7076001866,11983497399,11983479625,2017190763,2018982169,7076063202,7076063203,12009896156,13324660699,7076063201,10884404308,7076063200,7076063199,12681485187,12681485188,6149852920,2699753943,2699753944,2699753946,2699753947,2699753951,2699753950,2699753949,2699753948,5117627158,5113659515,10779500105,2699753644,5968582882,5968581908,6827178603,12068659438,5941325235,2699753641,2699753643,2699753642,7076063204,7076063205,7076063206,11277111680,11277111681,7076063207,10777961006,12650442898,7076063208,7076063209,8026222938,7076063210,7076063211,7076063212,7076063213,5117627124,5941324676,5941324684,5941325233,2048050409,5941324672,11966746787,5941325227,5941325219,11966792060,5941325190,9740895475,12634535120,12634548501,12634222020,12634416056,9740895502,9740888733,10759662318,11238380039,11238380037,11238380038,13011786017,13011795861,11368531149,9224843549,11832986276,12020238320,11964721442,11832991702,11832980125,12915235956,2699752844,2699752833,2699752840,2699752831,10951467173,2699752842,10951467161,2699752853,10883132771,2699752854,2699752859,2699752857,2699752834,2699752832,9307377317,9307358113,13074641241,6851396187,5998289584,5998291995,9740888734,12182105961,11622870823,10823910305,10827570606,12960979068,2699743594,12960995980,13031764505,13031144492,13031774310,13031783911,13031764501,13031764500,13031773532,13031773533,11084637605,12079627878,10767946305,10873504963,5167135825,10823892608,12208848355,10823869008,12852846568,10823876406,5167151741,5167151742,5167151743,5167151740,5167119931,5167151745,5167157222,5167148032,5167110789,5167157223,5167151744,5167157221,5167151746,5167151739,5542175056,9903597733,13143013240,5542175064,5542175063,10994156060,10994156059,11622870824,5542175057,5534040230,5534052431,13143058309,13143034941,13143041199,5542175058,5542175059,5542175061,13143022643,10994232050,5542175062,10827604005,10827603806,10833478805"
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,bicycle_rental,0,0,0,2,"4818660028,12068398566"
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,primary,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,mobilità,secondary,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,verde,park,0,1,9,40,"82202795,23088806,433500383,81157499,130457686,23034764,23034770,238704379,123548922,820424986,306556283,306556287,306556291,306556292,306556281,758075564,920991543,23026345,22897848,543676718,457323344,753231466,319279820,22879264,22908088,23055671,532907259,256465204,256465522,369795270,632813022,22908071,12233633301,690662131,690745660,259895475,1157616170,253360471,290706661,690738906"
Residenza universitaria San Liborio,45.074642,7.6806063,verde,garden,2,4,19,67,"29176172,925917989,925917990,928634201,44574181,351520239,928634230,928634231,130448587,130448589,130448590,130448588,327939730,1064035772,1064035771,28621748,603463549,128268848,561608551,23054276,318993599,251488296,23026360,302764761,1060217784,1060217774,848959753,848959890,689197828,689197827,689196222,740007653,741636656,689196221,689196217,741636655,740007650,740007635,740007643,324477119,29184190,585434921,585434922,585434925,1067243272,414225569,414225570,930436693,1426202484,761582377,761951452,761951453,761951455,761951457,761951454,761582373,761951459,761951458,761582372,761951460,761951456,741636663,725758014,846901933,1158404280,1266554235,1266554238"
Residenza universitaria San Liborio,45.074642,7.6806063,verde,grass,0,16,50,237,"242409910,286646594,286645617,286647291,286646595,286646601,286646603,286647290,286646597,242409911,242409909,286656050,286664226,732157565,286664225,318948807,326073532,326073533,319649516,732125145,732125146,732125147,178997269,732125144,178997273,732125148,732125140,178997270,732125143,732125142,732125141,732125149,732125150,732125151,732125152,37738037,732157570,286656044,732125138,732157568,732157569,732157567,286656041,732125139,342742135,342742125,342742134,347254651,342742126,347254668,347254667,347254652,347254640,347254654,347254660,355063902,365762772,355063900,355063904,354610028,365762771,351520237,351520236,424025002,394218574,394218572,352332316,352332309,352332314,353072697,352332319,424025003,352396030,355063909,355063907,355063905,462066644,684095662,130448586,684095663,130448583,134236056,1218836989,134236059,149628054,396842103,396842101,408842296,408842295,408842294,408842300,408842297,408842293,408842299,408842298,556500005,1067805718,1062853763,1062853769,1067805717,107568897,1068463711,769094730,1455462300,1455462921,1455462291,1455462301,337361722,1362575098,192061493,192061494,192061492,192061489,192061490,192061491,1272990787,245046146,1098853222,245045846,397809397,616677987,616677976,616677985,616677978,616677983,616677980,245045845,337361720,337361721,245045844,289014365,577440411,288798832,288798834,288798833,258298837,1173001074,1173001075,1173001079,1173001078,1173001076,1173001077,1173001084,1173001091,1173001083,288283918,1254120835,1173001072,1118869379,1173001073,1118869380,1173001095,1173001100,1173001099,1173001110,1173001101,1173001109,1173001098,1173001088,1173001107,1173001102,1173001108,1173001094,1415617395,1415617396,961875681,961875680,107568893,1064513659,107568895,107568898,1250264722,1426204057,1426204058,1271377215,1426204056,1426204054,1271377217,1426204053,1271377216,260465971,1426202483,260465972,260465973,582090673,532537817,1266554234,582090679,582090677,577263226,577267981,577271848,577267982,577271851,577267983,577271853,577267984,577271856,577267985,577271858,577271820,577271823,577271824,577271846,577271825,577271827,577271843,577271830,577271832,577271835,577271841,577271839,577271838,577271836,577271861,577440401,577440403,577440407,129839957,577558249,530332686,578956725,577558253,577558252,577275421,1193255688,577558261,577275422,577558254,664914263,1158454605,664914262,259895474,1196407026,1193255687,865725444,865725443"
Residenza universitaria San Liborio,45.074642,7.6806063,verde,wood,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,verde,forest,0,0,1,1,585434926
Residenza universitaria San Liborio,45.074642,7.6806063,verde,meadow,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,verde,scrub,0,0,1,1,360131117
Residenza universitaria San Liborio,45.074642,7.6806063,verde,allotments,1,1,1,1,328623930
Residenza universitaria San Liborio,45.074642,7.6806063,verde,playground,0,1,6,34,"83093080,4968614878,83051429,83051428,448434079,1149617853,1149617852,499890620,1438254805,2110827287,8787334116,130457685,3419744722,3419744721,820424988,164063782,1780526494,191211963,1168299039,1170974105,1054786065,9215807657,10221497811,12851950094,2505158924,552214398,623124807,3405371588,2097331624,1291894961,108460659,577440400,8464466018,1157616172"
Residenza universitaria San Liborio,45.074642,7.6806063,verde,recreation_ground,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,verde,nature_reserve,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,verde,lake,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,verde,reservoir,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,fitness_centre,0,0,2,14,"12886908643,9463603381,12488885986,4734138530,12327658096,2018982152,4736058200,12547891555,11049505605,6851326135,3349809096,3343770523,11534701686,13011248973"
Residenza universitaria San Liborio,45.074642,7.6806063,sport,sports_centre,0,0,0,13,"188466381,83825215,289416784,9792328371,630344434,458039656,288893797,458039655,3352111838,2097331599,10572346562,3355734546,3355731107"
Residenza universitaria San Liborio,45.074642,7.6806063,sport,stadium,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,swimming_pool,0,0,0,4,"1118749030,1118749029,1118749028,2097331540"
Residenza universitaria San Liborio,45.074642,7.6806063,sport,water_park,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,pitch,1,2,8,42,"1065476429,83825205,289416782,289416797,289416790,10694640239,10694640238,10694640237,324738752,1014573092,5410221475,117526387,1190222149,117526384,1190222148,117526386,117526378,245045843,1062624219,358681038,358681041,358681042,358681037,119456036,578921511,1315551317,1315551316,319284839,809362711,809362112,218287346,218287350,1000297399,256770955,218287344,10994156063,10994273932,179477508,259895250,1157616171,253360458,286108004"
Residenza universitaria San Liborio,45.074642,7.6806063,sport,tennis_court,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,golf_course,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,ice_rink,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,bowling_alley,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,climbing_wall,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,sport,gym,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,commerciale,shop,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,school,0,0,8,47,"7501518183,7501518184,367981582,1065476430,315598789,443199497,443199498,391737655,344744214,369665895,369665896,365610519,4736111631,340249805,334684164,426293828,4736081694,320875624,4736084237,436288158,201438197,243074534,250151807,2284034343,2284034348,117493773,1304814076,1168299038,10765663105,450287805,1091923526,3343680527,42864476,1168299037,108601368,3343687306,3343687307,182884900,453290904,632813027,322254779,322254780,322254777,286107710,253360459,3343605435,3343636574"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,kindergarten,1,2,5,15,"314888176,12227784321,4762289761,1328540432,2284034346,219014163,12768280010,10896540919,2018099976,256387052,532940553,453757173,12233633201,7038759586,253360467"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,university,0,0,5,21,"8903777986,12168588078,192604816,2577028412,2577029282,2018055299,2018055301,9739802942,2503902059,3363964793,6851326132,4086214801,2018087957,1218747279,6851439272,651771955,4735868696,10237789518,453757181,3349733649,450278224"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,college,0,1,1,3,"780144763,318997570,12248046055"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,music_school,0,0,1,2,"28109102,3343797841"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,driving_school,0,1,4,9,"10879184439,11841904325,3859150411,12165781951,4734140809,12089511784,316203024,12077001867,3473130432"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,research_institute,0,0,0,1,6241694510
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,vocational_school,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,library,0,1,3,11,"243093474,10229510808,11806550856,9693041809,3352114524,117351946,6074405709,4849156539,2096881473,3345600834,138036072"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,archive,0,0,0,0,
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,museum,4,9,21,35,"12072302022,123180294,397514864,6433764792,435784636,4572133130,4736079916,6433974757,9585924917,5171950042,246516587,246643344,6432836094,2177769729,1333701144,6435420518,6431480861,2026479833,318938052,2026479832,6432887576,6432637423,11267476069,4908362221,6434268049,1628071063,248771289,6433944342,11217521918,246516619,9757285250,761582364,4732591999,4067344493,3349838584"
Residenza universitaria San Liborio,45.074642,7.6806063,educazione,community_centre,0,0,1,7,"423150315,12548906803,3363460993,3352189835,3371757496,8069412590,104339324"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,healthcare,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,pharmacy,4,5,32,80,"4735719316,4412226590,9140119438,4735717950,7384890987,7376141996,4736115522,7312267251,3342806293,4736083750,4736083746,7372987830,3893151255,2018737316,4735056034,4735058545,4735717430,2018187040,619193786,4735828988,3224067528,5255625937,2593187678,2048347744,2018203641,5628622146,1333701639,2018982162,2019517474,7310122343,4736110877,5113659491,2019532938,6827178588,5110808474,4736057638,2048276171,7376114116,12691580935,4736055182,5206578925,7376141997,4736058640,4736054350,7312494521,4736054639,4736054574,12018327204,7309967811,7376141998,4735870073,306557185,4735867352,306556997,754189651,4735090163,7310076313,5117627162,7373154098,4736077953,2068598491,3340684507,7372987831,7373154099,2018175898,7379060407,3416861086,4733628841,2097331576,3340678134,2097331604,309669048,3340681064,4733630118,9405942960,4733528397,4733528549,8059810892,1547962818,4733554860"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,dentist,0,0,4,9,"12886910727,2406157072,11296229554,4195848889,5941324678,3373033912,9301525972,6564881971,12076633860"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,veterinary,0,0,3,4,"13170595046,4736055191,2018192326,11167653306"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,optician,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,medical_supply,0,0,0,2,"12294762542,11688321776"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,defibrillator,6,8,16,27,"9515896704,12886227002,432803701,5121847084,7934552531,13239427956,8356951251,8210481138,6705560885,11273669529,5113659443,6851497986,12095446701,6851187750,6853723885,8334794474,6851437489,6853946708,6853946004,6851357885,10942463291,3722895975,8025708191,10004554628,6877134124,9612498223,7139691092"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,hospital,0,0,2,8,"294267544,190728046,191194250,316203053,3342035128,1193255695,777989578,1196177764"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,clinic,0,0,2,13,"6664922333,822529092,4735668281,11290349432,10567218284,10567228303,13314604189,3893264712,10698816652,2284074743,4086502595,3290263940,4086241234"
Residenza universitaria Verdi,45.0691658,7.6905579,sanità,doctors,0,0,0,0,
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,station,0,0,0,7,"543360161,254594416,11592793752,432803698,1622042729,3395226356,254594415"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,subway_entrance,0,0,0,30,"3431314079,3431314078,10235736538,3431314077,3431314076,3431314075,10235736525,1839686581,3431314080,2299299617,2299299618,3283630305,1026285948,1026285957,1026285955,1026285950,1367855922,1622042886,3283904468,1622042919,3431326298,5020207823,5020207824,1262284319,10260242427,10260242426,1262284354,2014746582,1262284353,10260242428"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,tram_stop,6,22,69,149,"938733459,938733498,1168270429,1229263858,1167320990,1167320859,1167321088,1167321041,1167320969,1167320960,1185414562,1168270672,1185414492,945268801,945268822,945268805,943330838,11294052063,945268802,1624209638,943330850,3514463818,1169943939,945268803,945268817,1229827204,1231011119,1229827337,1231011175,1229580323,1229827230,1229580314,1229827620,941491483,941491672,941491612,1168270471,1168270534,941491716,941491868,1185414486,1229580315,1229827224,1227966230,1168270660,1185414504,1227966231,1167320937,12101484067,1168929427,12100765982,941491637,12101484058,1624209624,1843302903,941491545,943330768,1370347434,1229263851,1370347438,1229827150,1229580304,1230710216,1230709587,1230709694,1230710154,1230710053,1230710389,1227966234,1227966232,1227966233,1229263766,1229264040,12616325336,12715581050,12978416484,12978416485,943330769,12715581035,12978416486,1168270587,1168270504,1230710263,943330816,943330822,943330819,1230709780,1231011218,943330805,11281292421,1230709737,1230709859,11281834064,1235856174,1168270599,1270651267,13326178312,13326178313,1235856079,947982002,947982146,1262194799,1235856205,947981976,947982053,1235856123,13326178314,1624209625,941491939,941491471,948016002,1167320980,1167320769,941491730,948016031,948016167,1167320925,12978416487,1229263814,1229263917,1231011198,1229264035,1229263857,11660081125,1168270491,947982084,947981932,948015780,945268808,948015938,945268793,948015923,948016134,941491929,12296376831,941491766,939124434,941491818,941491551,1230710101,947982115,1168270479,947982009,947982103,11611802562,12351499946,1235926926,1262203527,1236572719"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,bus_stop,7,31,110,404,"1262203331,1262207470,1262182588,1168270670,1168929327,937605175,1262195535,937605200,1229263756,1262201038,1262206788,1198867355,1262188427,13357227255,1198867590,1198867343,1198867678,1168929435,1198867713,1168929622,937605184,1185414408,1525407946,1262208796,937605187,1262193964,1262202938,1262210261,1262196361,1262193644,1262211503,937605188,1168270573,1185414556,1185414572,1199240547,1569038260,1262208085,8494249908,1262196253,1199240667,1262201459,10938458345,1262197535,1262194358,8496496625,1262202182,4248370551,4245731174,4443910584,1262182722,1262198202,1262203078,1199240749,1262193035,943330835,937954831,1254531567,1262206062,2299299616,937605198,937605176,1262203237,937605196,937605190,1199240598,943330808,1262209067,1816820005,1524833867,1262194622,1816820048,937954690,1199240497,1169943950,1199240580,1262203543,1262194491,1254531584,1262208183,1262199327,1262190791,1816820135,4357263598,1262211268,1262197275,1262200205,1262207921,1262210546,1262182382,1262192501,1262201910,1262192626,1229580308,4605836659,1262204898,12876021888,1229580300,1262190981,1262207187,1262184662,1262204656,1262196134,1262203192,1262194723,1262209179,1262196512,1262206934,1262207679,1262184419,1480474268,1262198132,1262197142,1480474257,1262209613,1262208977,1262182398,1168929344,1262197041,1262207547,1198867604,8289837996,1262195219,8289837997,1262185354,1262181975,1262197387,1168270553,1168929565,1168270407,10200408841,4575722855,10066805517,1185414522,1262199608,1491228855,1262202711,1262199542,1262186722,1229580316,1229827663,1262208483,10136283371,1168270570,1168270559,1185414520,12876021885,1262211444,1168929371,1262200499,1262196215,1262201567,1262196300,1262198051,1262197657,1525407917,1262206483,1262203392,3229868385,3262101385,1168929432,1491228856,1262197246,1198867662,1262188506,1262197678,1262208401,1262209581,1262199837,1262209446,1198867402,1262207476,1262190131,1491228854,11657164483,11657164484,1229827101,1229580311,1399644118,1262197436,1262211451,1262205080,1262192792,1262199977,1262195420,1262205970,1262195822,1168270639,1185414410,1262208503,1185414465,1262194546,1262208323,5117626905,1262209930,1262198026,1185414577,6851570620,1262199075,1262182576,1262200213,1262203030,1262212401,3350111050,1262198097,1262196900,1262196798,3350079082,1262209112,1262206389,1262208051,1262196187,1262191998,1262202844,1262195567,1262212221,1262192881,1262194437,1262196834,1270905157,1262191772,1270905158,1262208954,1262199922,1262209046,1262211982,1262197197,1262199746,1262212615,1235856128,1262189828,1262204404,1262207790,1262187555,1262194051,1262209878,1262203354,1262195649,1262195757,1262194653,1262194554,1262211270,1262184239,1262199090,1262207066,1262200228,1262201419,1262204490,1262208777,1262203604,1235856183,1262195521,1262196422,1270651264,1262196590,1262204352,1235856103,1262195266,1262184741,12194813096,13208780377,1235856064,1262204271,1262196312,1262208882,1262196148,1262204577,1262188303,1262200697,1262195966,1262199820,1262199291,937605171,1262199772,937954712,1262182632,1262212512,1262199811,1262199749,1262188243,1262206716,1262207159,1262212066,1262208315,1198867441,1198867537,1262208216,1169944015,1198867556,1198867687,1198867567,1262204512,1262201395,1262194929,1262196877,1262195824,1262211446,1262208031,1262196779,1262210312,1231011141,1262190386,1262195510,1262200404,1262204567,1262212826,1262211802,1262194968,1262198250,1262202417,1262185638,1262198884,1262195633,1262212644,1262199697,1262183610,1262209326,1169944001,1262210342,1262201382,1199240610,1262192916,1262195506,1262204561,1169944104,1169944065,1262203915,1262211062,1262182640,1262208804,1262203594,1262199227,1262182243,1262199140,1262197279,1262197344,1262205700,1262209070,1262208866,1262193851,1262204144,1262195892,1262197057,1262208091,1262181780,1262207924,1262187051,1262197366,1262209473,1262199613,1262193104,13208780379,1262208589,1231011153,1262195698,1262204769,13208780378,12876021883,3226552301,3226552300,1262201740,1262187727,3226552298,3226552302,3226552299,1262209157,1262199236,13208780374,1262202819,1262210263,1262203708,1262186164,1262186807,1262201120,1262188886,1262198214,1262193412,1262182759,1262209328,1262203860,1262182532,11599304627,1262184893,1262209370,1262211559,1262192547,1235926929,3351615326,1262199149,1235926936,1262185187,3351625103,1236572793,1262184724,1262201445,1262194752,13208780376,1262208415,1496716014,1262196218,1262204674,8494339395,1262206187,1236572687"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,charging_station,1,3,14,51,"5545493679,12801752468,13074606106,13074583239,12974489257,3906163545,13254288285,9884949609,9884949607,9884949611,9884949608,9884949610,10676666527,11676231525,9671594609,3906238205,11694139826,13254333741,12881604940,10132403023,10132403019,10132403022,10132403020,10132403021,10024930203,12848949670,12385342507,3906239156,5545493680,5255643474,10024930198,10024930204,9903597728,3906262432,11330971755,13175098408,9903597720,9903597736,11640502278,544516332,12849058997,9903597730,9892110268,7944759282,11243926724,11243926727,11243926726,11243926728,11243926725,9386005083,13064911110"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,car_sharing,0,0,0,2,"4749176847,3906283850"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,taxi,0,2,8,17,"2016414163,2902424080,1545661422,3241731973,2902424082,8316678430,2019632236,604332918,5020220491,5020220492,3241731972,3241731971,5941325188,3241731964,2902424078,2902424079,2898774433"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,parking,8,11,38,156,"1383582583,1381841252,1381841251,12809872841,1381841253,635372762,635372763,320706078,320706077,166616053,166611428,125745550,586939744,12197274454,23090218,1062840998,1063527547,1062853762,1062853768,7195363113,191173232,747831924,7573315188,966980831,45819032,1433218612,842479608,842479609,842479611,1256054371,1441572060,411031505,1255963826,4127735019,4127734643,1414322225,1455462286,4488383689,248772281,248160665,13260980844,2019632224,1227966229,275161406,2284374403,5997771287,5997780786,320706080,5997812985,635372765,320706079,3363420315,22953965,1218557983,1057905850,316211275,319749756,249248499,319742232,191375051,5941325249,193000008,435793218,1255999599,731592384,731605916,436314967,242957870,6851422048,733635639,358681039,124778755,1262706519,3343691149,4127735255,1383338299,4127735240,167858828,132957389,3343561833,3343599887,280507600,108460658,129075967,308881884,5997772786,5997773586,5997772787,5997773587,5997780785,96556746,5993028887,5993028888,635989603,5997762385,308834324,1122299605,5997837886,5997837887,5997806485,5997788087,5997771286,108459796,652758231,262648990,365889975,288283917,1107364662,365889357,846901935,1107364663,388422914,256336198,149459698,2275474998,288891940,2275474626,1215783014,256336302,1215783015,7115553619,256336239,1215783013,1215783012,1215783010,1215783011,1266554225,455120610,1266554226,1266554228,3343577420,577263229,166616614,846901934,328929579,1421696089,1158404279,1158404305,1158404302,1158404303,1158404300,1158404301,1158404304,1158454601,886739419,846003849,846003846,846003847,3343610008,1421696091,976250146,846003848,976250143,690662128,450287462,308881882"
Residenza universitaria Verdi,45.0691658,7.6905579,mobilità,car_rental,0,0,2,5,"6113511883,11104716244,5628622134,5941325247,5941325228"
