id;gruppo_catastale;quotazione_immobiliare_mq
694757;D;321.0
694758;A;1283.0
694760;D;321.0
694761;B;2375.0
694762;A;2631.0
694763;A;2631.0
694764;A;2631.0
694765;C;2095.0
694766;A;1988.0
694767;A;1988.0
694768;A;1988.0
694769;A;1988.0
694770;A;1988.0
694771;A;1988.0
694772;D;2256.0
694773;;2256.0
694774;;2256.0
694775;A;1988.0
694776;A;1988.0
694777;;2256.0
694778;A;1988.0
694779;A;1988.0
694780;;2256.0
694781;A;1988.0
694782;A;1988.0
694783;C;2095.0
694784;C;2095.0
694785;A;1988.0
694786;A;1988.0
694787;A;1988.0
694788;A;1988.0
694789;A;1988.0
694790;A;1988.0
694791;A;1988.0
694792;A;1988.0
694793;A;1988.0
694794;A;1988.0
694795;A;1988.0
694796;A;1988.0
694797;C;2095.0
694798;C;2095.0
694799;C;2095.0
694800;C;2095.0
694801;A;1988.0
694802;A;1988.0
694803;A;1988.0
694804;A;1988.0
694805;A;1988.0
694806;A;1988.0
694807;A;1988.0
694808;A;1988.0
694809;A;1988.0
694810;A;1988.0
694811;A;1988.0
694812;A;1988.0
694813;A;1988.0
694814;A;1988.0
694815;A;1988.0
694816;C;2095.0
694817;D;2256.0
694818;C;875.0
694819;A;1283.0
694820;A;1283.0
694821;A;1283.0
694822;A;1283.0
694823;A;1283.0
694824;A;1283.0
694825;A;1283.0
694826;A;1283.0
694827;A;1283.0
694828;A;1283.0
694829;A;1283.0
694830;A;1283.0
694831;A;1283.0
694832;A;1283.0
694833;A;1283.0
694834;A;1283.0
694835;A;1283.0
694836;A;1283.0
694837;A;1283.0
694838;A;1283.0
694839;A;1283.0
694840;A;1283.0
694841;A;1283.0
694842;A;1283.0
694843;A;1283.0
694844;A;1283.0
694845;A;1283.0
694846;A;1283.0
694847;A;1283.0
694848;A;1283.0
694849;A;1283.0
694850;A;1283.0
694851;A;1283.0
694852;A;1283.0
694853;C;875.0
694854;A;1283.0
694855;A;1283.0
694856;A;1283.0
694857;A;1283.0
694858;A;1283.0
694859;A;1283.0
694860;A;1283.0
694861;A;1283.0
694862;A;1283.0
694863;A;1283.0
694871;A;1283.0
694872;A;1283.0
694873;A;1283.0
694874;A;1283.0
694875;A;1283.0
694876;A;1283.0
694877;A;1283.0
694878;A;1283.0
694879;A;1283.0
694880;A;1283.0
694881;A;1283.0
694882;A;1283.0
694883;A;1283.0
694884;A;1283.0
694885;A;1283.0
694886;A;1283.0
694887;A;1283.0
694888;A;1283.0
694889;A;1283.0
694890;A;1283.0
694891;A;1283.0
694892;C;2095.0
694893;C;2095.0
694894;C;2095.0
694895;C;2095.0
694896;A;1988.0
694897;A;1988.0
694898;A;1988.0
694899;A;1988.0
694900;A;1988.0
694901;A;1988.0
694902;A;1988.0
694903;A;1988.0
694904;A;1988.0
694905;A;1988.0
694906;A;1988.0
694907;A;1988.0
694908;C;2095.0
694909;C;2095.0
694910;C;2095.0
694911;;2256.0
694912;;2256.0
694913;A;1988.0
694914;A;1988.0
694915;A;1988.0
694916;A;1988.0
694917;A;1988.0
694918;A;1988.0
694919;A;1988.0
694920;A;1988.0
694921;A;1988.0
694922;A;1988.0
694923;A;1988.0
694924;A;1988.0
694925;A;1988.0
694926;A;1988.0
694927;A;1988.0
694928;A;1988.0
694929;C;2095.0
694930;C;2095.0
694931;C;2095.0
694932;;2256.0
694933;A;1988.0
694934;A;1988.0
694935;A;1988.0
694936;A;1988.0
694937;A;1988.0
694938;C;2095.0
694939;C;2095.0
694940;C;2095.0
694941;C;2095.0
694942;C;2095.0
694943;C;2095.0
694950;C;2095.0
694951;C;2095.0
694952;;2256.0
694953;;2256.0
694954;C;2095.0
694955;C;2095.0
694956;C;2095.0
694957;B;1018.0
694958;C;2095.0
694959;C;2095.0
694960;A;1988.0
694961;A;1988.0
694962;A;1988.0
694963;A;1988.0
694964;;2256.0
694965;;2256.0
694966;;2256.0
694967;;2256.0
694968;;2256.0
694969;;2256.0
694970;;2256.0
694971;C;2095.0
694972;C;2095.0
694973;A;1988.0
694974;A;1988.0
694975;A;1988.0
694976;A;1988.0
694977;;2256.0
694978;;2256.0
694979;;2256.0
694980;;2256.0
694981;;2256.0
694982;;2256.0
694983;;2256.0
694984;;2256.0
694985;A;1283.0
694986;A;1283.0
694987;A;1283.0
694988;C;875.0
694989;A;1283.0
694990;A;1283.0
694991;A;1283.0
694992;A;1283.0
694993;A;1283.0
694994;A;1283.0
694995;A;1283.0
694996;A;1283.0
694997;A;1283.0
694998;A;1283.0
694999;A;1283.0
695000;A;1283.0
695001;A;1283.0
695002;A;1283.0
695003;A;1283.0
695004;A;1283.0
695005;A;1283.0
695006;A;1283.0
695007;A;1283.0
695008;A;1283.0
695009;;1300.0
695010;A;1283.0
695011;A;1283.0
695012;A;1283.0
695013;A;1283.0
695014;A;1283.0
695015;A;1283.0
695016;A;1283.0
695017;A;1283.0
695018;A;1283.0
695019;A;1283.0
695020;A;1283.0
695021;A;1283.0
695022;A;1283.0
695023;A;1283.0
695024;A;1283.0
695025;A;1283.0
695026;A;1283.0
695027;A;1283.0
695028;A;1283.0
695029;A;1283.0
695030;A;1283.0
695031;A;1283.0
695032;;1300.0
695033;;1300.0
695034;A;1283.0
695035;A;1283.0
695036;A;1283.0
695037;A;1283.0
695038;A;1283.0
695039;A;1283.0
695040;A;1283.0
695041;A;1283.0
695042;A;1283.0
695043;A;1283.0
695044;A;1283.0
695045;A;1283.0
695046;A;1283.0
695047;;1300.0
695048;A;1283.0
695049;A;1283.0
695050;A;1283.0
695051;A;1283.0
695052;A;1283.0
695053;A;1283.0
695054;A;1283.0
695055;A;1283.0
695056;A;1283.0
695057;A;1283.0
695058;A;1283.0
695059;A;1283.0
695060;A;1283.0
695061;A;1283.0
695062;A;1283.0
695063;A;1283.0
695064;A;1283.0
695065;A;1283.0
695066;A;1283.0
695067;A;1283.0
695068;A;1283.0
695069;;1300.0
695070;A;1283.0
695071;A;1283.0
695072;A;1283.0
695073;A;1283.0
695074;A;1283.0
695075;A;1283.0
695076;A;1283.0
695077;A;1283.0
695078;A;1283.0
695079;A;1283.0
695080;A;1283.0
695081;A;1283.0
695082;A;1283.0
695083;A;1283.0
695084;A;1283.0
695085;A;1283.0
695086;A;1283.0
695087;A;1283.0
695088;A;1283.0
695089;A;1283.0
695090;A;1283.0
695091;A;1283.0
695092;A;1283.0
695093;A;1283.0
695094;;1300.0
695095;A;1283.0
695096;A;1283.0
695097;A;1283.0
695098;A;1283.0
695099;A;1283.0
695100;A;1283.0
695101;A;1283.0
695102;A;1283.0
695103;A;1283.0
695104;A;1283.0
695105;A;1283.0
695106;A;1283.0
695107;A;1283.0
695108;A;1283.0
695109;A;1283.0
695110;A;1283.0
695111;A;1283.0
695112;A;1283.0
695113;A;1283.0
695114;A;1283.0
695115;A;1283.0
695116;;1300.0
695117;A;1283.0
695118;A;1283.0
695119;A;1283.0
695120;A;1283.0
695121;A;1283.0
695122;A;1283.0
695123;A;1283.0
695124;A;1283.0
695125;A;1283.0
695126;A;1283.0
695127;A;1283.0
695128;A;1283.0
695129;A;1283.0
695130;A;1283.0
695131;A;1283.0
695132;A;1283.0
695133;A;1283.0
695134;A;1283.0
695135;A;1283.0
695136;A;1283.0
695137;A;1283.0
695138;A;1283.0
695139;A;1283.0
695140;A;1283.0
695142;A;1283.0
695143;A;1283.0
695144;A;1283.0
695145;A;1283.0
695146;A;1283.0
695147;A;1283.0
695148;A;1283.0
695149;A;1283.0
695150;A;1283.0
695151;A;1283.0
695152;A;1283.0
695153;A;1283.0
695154;A;1283.0
695155;A;1283.0
695156;A;1283.0
695157;A;1283.0
695158;A;1283.0
695159;A;1283.0
695160;A;1283.0
695161;A;1283.0
695162;A;1283.0
695163;A;1283.0
695164;A;1283.0
695165;A;1283.0
695166;A;1283.0
695167;A;1283.0
695168;A;1283.0
695169;A;1283.0
695170;A;1283.0
695171;A;1283.0
695172;A;1283.0
695173;A;1283.0
695174;A;1283.0
695175;A;1283.0
695176;A;1283.0
695177;A;1283.0
695178;A;1283.0
695179;A;1283.0
695180;A;1283.0
695181;A;1283.0
695182;A;967.0
695183;A;967.0
695184;A;967.0
695185;A;967.0
695186;A;967.0
695187;A;967.0
695188;A;967.0
695189;A;967.0
695190;A;967.0
695191;A;967.0
695192;A;967.0
695193;A;967.0
695194;A;967.0
695195;A;967.0
695196;A;967.0
695197;A;967.0
695198;A;967.0
695199;A;967.0
695200;A;967.0
695201;A;967.0
695202;A;967.0
695203;A;967.0
695204;A;967.0
695205;A;967.0
695206;A;1988.0
695207;A;1988.0
695208;C;2095.0
695209;A;1988.0
695210;C;2095.0
695211;C;2095.0
695212;;2256.0
695213;C;2095.0
695214;C;2095.0
695215;;2256.0
695216;A;1988.0
695217;A;1988.0
695218;D;315.0
695226;C;2095.0
695227;A;1988.0
695228;C;2095.0
695229;A;1988.0
695230;A;1988.0
695231;A;1988.0
695232;A;1988.0
695233;A;1988.0
695234;A;1988.0
695235;A;1988.0
695236;A;1988.0
695237;A;1988.0
695238;A;1988.0
695239;C;2095.0
695240;A;1988.0
695241;A;1988.0
695242;A;1988.0
695243;A;1988.0
695244;A;1988.0
695245;A;1988.0
695246;A;1988.0
695247;A;1988.0
695248;A;1988.0
695249;A;1988.0
695250;C;2095.0
695251;A;1988.0
695252;A;1988.0
695253;A;1988.0
695254;C;2095.0
695255;A;1988.0
695256;A;1988.0
695257;A;1988.0
695258;A;1988.0
695259;A;2738.0
695260;;2597.0
695261;;2597.0
695262;;2597.0
695263;;2597.0
695264;;2597.0
695265;C;2260.0
695266;A;967.0
695267;A;967.0
695268;A;967.0
695269;A;967.0
695270;A;967.0
695271;A;967.0
695272;A;967.0
695273;A;967.0
695274;A;967.0
695275;A;967.0
695276;A;967.0
695277;A;967.0
695278;A;967.0
695279;A;967.0
695280;A;967.0
695281;A;967.0
695282;A;967.0
695283;A;967.0
695284;A;967.0
695285;A;967.0
695286;A;967.0
695287;A;967.0
695288;A;967.0
695289;A;967.0
695290;A;967.0
695291;A;2738.0
695292;A;2738.0
695293;B;2597.0
695294;B;2597.0
695295;A;1988.0
695304;C;2095.0
695305;A;1988.0
695306;A;1988.0
695307;A;1988.0
695308;A;1988.0
695309;A;1988.0
695310;A;1988.0
695311;A;1988.0
695312;A;1988.0
695313;A;1988.0
695314;A;1988.0
695315;A;1988.0
695316;A;1988.0
695317;A;1988.0
695318;A;1988.0
695319;A;1988.0
695320;A;1988.0
695321;A;1988.0
695322;A;1988.0
695323;A;967.0
695324;A;967.0
695325;A;967.0
695326;A;967.0
695327;A;967.0
695328;A;967.0
695329;A;967.0
695330;A;967.0
695331;A;967.0
695332;A;967.0
695333;A;967.0
695334;A;967.0
695335;B;1300.0
695336;A;1283.0
695337;A;1988.0
695338;A;1988.0
695339;A;1988.0
695340;A;1988.0
695341;A;1988.0
695342;A;1988.0
695343;;2166.0
695344;A;967.0
695345;A;967.0
695346;A;967.0
695349;A;2738.0
695350;D;270.0
695351;A;2738.0
695352;A;1805.0
695353;C;2260.0
695354;A;2738.0
695355;A;2738.0
695356;A;2738.0
695357;A;2738.0
695358;A;2738.0
695359;A;2738.0
695360;A;2738.0
695361;A;2738.0
695362;A;2738.0
695363;C;2260.0
695364;C;2260.0
695365;C;2260.0
695366;C;2260.0
695367;C;2260.0
695368;A;2738.0
695369;A;2738.0
695370;A;2738.0
695371;A;2738.0
695372;A;2738.0
695373;A;2738.0
695374;A;2738.0
695375;C;2260.0
695376;A;2738.0
695377;A;2738.0
695378;A;2738.0
695379;A;2738.0
695380;A;2738.0
695381;A;2738.0
695382;A;2738.0
695383;A;2738.0
695384;A;2738.0
695385;A;2738.0
695386;A;2738.0
695387;A;2738.0
695388;A;2738.0
695389;A;2738.0
695390;A;2738.0
695403;C;2260.0
695404;A;2738.0
695405;A;2738.0
695406;A;2738.0
695407;A;2738.0
695408;A;2738.0
695409;A;2738.0
695410;A;2738.0
695411;A;2738.0
695412;A;2738.0
695413;A;2738.0
695414;C;2260.0
695415;A;2738.0
695416;A;2738.0
695417;A;2738.0
695418;A;2738.0
695419;A;2738.0
695420;A;2738.0
695421;A;2738.0
695422;A;2738.0
695423;A;2738.0
695424;A;2738.0
695425;A;2738.0
695426;A;2738.0
695427;A;2738.0
695428;A;2738.0
695429;A;2738.0
695430;A;2738.0
695431;A;2738.0
695432;A;2738.0
695433;A;2738.0
695434;A;2738.0
695435;A;2738.0
695436;A;2738.0
695437;A;2738.0
695438;A;2738.0
695439;A;2738.0
695440;A;2738.0
695441;A;2738.0
695442;A;2738.0
695443;A;2738.0
695444;C;2260.0
695445;C;2260.0
695446;A;2738.0
695447;A;2738.0
695448;A;2738.0
695449;A;2738.0
695451;B;850.0
695493;;1938.0
695494;;1938.0
695495;A;1805.0
695496;A;1805.0
695498;B;1938.0
695499;A;1805.0
695500;A;1805.0
695501;A;1805.0
695502;A;1805.0
695503;B;1938.0
695504;A;1283.0
695505;C;1338.0
695506;C;1338.0
695507;;1938.0
695508;;1938.0
695509;A;1283.0
695510;A;1283.0
695511;A;1034.0
695512;A;1034.0
695513;A;1034.0
695514;A;1034.0
695515;A;1034.0
695516;A;1034.0
695517;A;1034.0
695518;B;1938.0
695519;A;1805.0
695520;A;1805.0
695521;A;1805.0
695522;B;1818.0
695523;A;1938.0
695524;D;321.0
695525;A;863.0
695526;A;863.0
695527;A;863.0
695528;A;863.0
695529;A;863.0
695530;A;863.0
695531;A;863.0
695532;A;863.0
695533;A;863.0
695534;A;863.0
695535;A;863.0
695536;A;863.0
695537;A;863.0
695538;A;863.0
695539;A;863.0
695540;A;863.0
695541;A;863.0
695542;A;863.0
695543;A;863.0
695544;A;863.0
695545;C;1092.0
695546;C;1092.0
695547;A;1938.0
695548;A;967.0
695549;A;967.0
695550;A;967.0
695551;A;967.0
695552;A;967.0
695553;A;967.0
695554;A;967.0
695555;A;967.0
695556;A;967.0
695557;A;967.0
695558;A;967.0
695559;A;967.0
695560;A;967.0
695561;A;967.0
695562;A;967.0
695563;A;967.0
695564;A;967.0
695565;A;967.0
695566;A;967.0
695567;A;967.0
695568;A;967.0
695569;A;967.0
695570;A;967.0
695571;A;967.0
695572;A;967.0
695573;A;967.0
695574;C;2095.0
695575;C;2095.0
695576;C;2095.0
695577;A;1988.0
695578;A;1988.0
695579;A;1988.0
695580;A;1988.0
695581;A;1988.0
695582;A;1988.0
695583;A;1988.0
695584;A;1988.0
695585;A;1988.0
695586;A;1988.0
695587;A;1988.0
695588;B;2256.0
695589;C;2095.0
695590;B;2256.0
695591;A;1988.0
695592;A;1988.0
695593;A;1988.0
695594;A;1988.0
695595;A;1988.0
695596;A;1988.0
695597;A;1988.0
695598;A;1988.0
695599;A;1988.0
695600;A;1988.0
695601;A;1988.0
695602;A;1988.0
695603;A;1988.0
695604;A;967.0
695605;A;967.0
695606;A;967.0
695607;A;967.0
695608;A;967.0
695609;A;967.0
695610;A;967.0
695611;A;967.0
695612;A;967.0
695613;A;967.0
695614;A;967.0
695615;A;967.0
695616;A;967.0
695617;A;967.0
695618;A;967.0
695619;A;967.0
695620;A;967.0
695621;A;967.0
695622;A;967.0
695623;A;967.0
695624;A;967.0
695625;A;967.0
695626;A;967.0
695627;A;967.0
695628;A;967.0
695629;A;967.0
695630;A;967.0
695631;A;967.0
695632;A;967.0
695633;A;967.0
695634;A;967.0
695635;A;967.0
695636;A;967.0
695637;A;967.0
695638;A;967.0
695639;A;967.0
695640;A;967.0
695641;A;967.0
695642;A;967.0
695643;A;967.0
695644;A;967.0
695645;A;967.0
695646;A;967.0
695647;A;967.0
695648;A;967.0
695649;A;967.0
695650;A;967.0
695651;A;967.0
695652;A;967.0
695653;A;967.0
695654;A;967.0
695655;A;967.0
695656;A;967.0
695657;A;967.0
695658;;850.0
695659;A;967.0
695660;A;967.0
695661;C;2095.0
695662;C;2095.0
695663;A;1988.0
695664;A;1988.0
695665;A;1988.0
695666;A;1988.0
695667;A;1988.0
695668;A;1988.0
695669;A;967.0
695670;A;967.0
695671;A;967.0
695672;A;967.0
695673;A;967.0
695674;A;967.0
695675;A;967.0
695676;A;967.0
695677;A;967.0
695678;A;967.0
695679;A;967.0
695680;A;967.0
695681;A;967.0
695682;A;967.0
695683;A;967.0
695684;A;967.0
695685;A;1283.0
695686;A;1283.0
695687;A;1283.0
695688;A;1283.0
695689;A;1283.0
695690;A;1283.0
695691;A;1283.0
695692;A;1283.0
695693;A;1283.0
695694;A;1283.0
695695;A;1283.0
695696;A;1283.0
695697;A;1283.0
695698;A;1283.0
695699;A;1283.0
695700;A;1283.0
695701;;1300.0
695702;A;1283.0
695703;A;1283.0
695704;A;1283.0
695705;A;1283.0
695706;A;1283.0
695707;A;1283.0
695708;A;1283.0
695709;A;1283.0
695710;A;1283.0
695711;A;1283.0
695712;A;1283.0
695713;A;1283.0
695714;A;1283.0
695715;A;1283.0
695716;A;1283.0
695717;A;1283.0
695718;A;1283.0
695719;A;1283.0
695720;A;1283.0
695721;A;1283.0
695722;A;1283.0
695723;A;1283.0
695724;A;1283.0
695725;C;875.0
695726;;1300.0
695727;A;1283.0
695728;A;1283.0
695729;A;1283.0
695730;A;1283.0
695731;A;1283.0
695732;A;1283.0
695733;A;1283.0
695734;A;1283.0
695735;A;1283.0
695736;A;1283.0
695737;A;1283.0
695738;A;1283.0
695739;A;1283.0
695740;A;1283.0
695741;A;1283.0
695742;A;1283.0
695743;A;1283.0
695744;A;1283.0
695745;A;1283.0
695746;C;875.0
695747;A;1283.0
695748;A;1283.0
695749;A;1283.0
695750;A;1283.0
695751;A;1283.0
695752;A;1283.0
695753;A;1283.0
695754;A;1283.0
695755;A;1283.0
695756;A;1283.0
695757;A;1283.0
695758;A;1283.0
695759;A;1283.0
695760;A;1283.0
695761;A;1283.0
695762;A;1283.0
695763;A;1283.0
695764;A;1283.0
695765;A;1283.0
695766;A;1283.0
695767;A;1283.0
695768;C;875.0
695769;A;1283.0
695770;A;1283.0
695771;A;1283.0
695772;A;1283.0
695773;A;1283.0
695774;A;1283.0
695775;A;1283.0
695776;A;1283.0
695777;A;1283.0
695778;A;1283.0
695779;A;1283.0
695780;A;1283.0
695781;A;1283.0
695782;A;1283.0
695783;A;1283.0
695784;A;1283.0
695785;A;1283.0
695786;A;1283.0
695787;A;1283.0
695788;A;1283.0
695789;A;1283.0
695790;C;875.0
695791;A;1283.0
695792;A;1283.0
695793;A;1283.0
695794;A;1283.0
695795;A;1283.0
695796;A;1283.0
695797;A;1283.0
695798;A;1283.0
695799;A;1283.0
695800;A;1283.0
695801;A;1283.0
695802;A;1283.0
695803;A;1283.0
695804;A;1283.0
695805;A;1283.0
695806;A;1283.0
695807;A;1283.0
695808;A;1283.0
695809;A;1283.0
695810;A;1283.0
695811;A;1283.0
695812;C;875.0
695813;A;1283.0
695814;A;1283.0
695815;A;1283.0
695816;A;1283.0
695817;A;1283.0
695818;A;1283.0
695819;A;1283.0
695820;A;1283.0
695821;A;1283.0
695822;A;1283.0
695823;A;1283.0
695824;A;1283.0
695825;A;1283.0
695826;A;1283.0
695827;A;1283.0
695828;A;1283.0
695829;A;1283.0
695830;A;1283.0
695831;A;1283.0
695832;A;1283.0
695833;A;1283.0
695834;C;875.0
695835;A;1283.0
695836;A;1283.0
695837;A;1283.0
695838;A;1283.0
695839;A;1283.0
695840;A;1283.0
695841;A;1283.0
695842;A;1283.0
695843;A;1283.0
695844;A;1283.0
695845;A;1283.0
695846;A;1283.0
695847;A;1283.0
695848;A;1283.0
695849;A;1283.0
695850;A;1283.0
695851;A;1283.0
695852;A;1283.0
695853;A;1283.0
695854;A;1283.0
695855;A;1283.0
695856;A;1283.0
695857;A;1283.0
695858;A;1283.0
695859;A;1283.0
695860;A;1283.0
695861;A;1283.0
695862;A;1283.0
695863;A;1283.0
695864;A;1283.0
695865;A;1283.0
695866;A;1283.0
695867;A;1283.0
695868;A;1283.0
695869;A;1283.0
695870;A;1283.0
695871;A;1283.0
695872;A;1283.0
695873;A;1283.0
695874;A;1283.0
695875;A;1283.0
695876;A;1283.0
695877;A;1283.0
695878;A;1283.0
695879;A;1283.0
695880;A;1283.0
695881;A;1283.0
695882;A;1283.0
695883;A;1283.0
695884;A;1283.0
695885;A;1283.0
695886;A;1283.0
695887;A;1283.0
695888;A;1283.0
695889;A;1283.0
695890;A;1283.0
695891;A;1283.0
695892;A;967.0
695893;A;967.0
695894;A;967.0
695895;A;967.0
695896;A;967.0
695897;A;967.0
695898;A;967.0
695899;C;2095.0
695900;A;1988.0
695901;A;1988.0
695902;C;2095.0
695903;C;2095.0
695904;B;2256.0
695905;C;2095.0
695906;A;1988.0
695907;A;1988.0
695908;A;1988.0
695909;A;1988.0
695910;A;1988.0
695911;B;2256.0
695912;;2256.0
695913;A;1988.0
695914;A;967.0
695915;B;850.0
695916;A;967.0
695917;B;850.0
695918;A;967.0
695919;B;850.0
695920;A;967.0
695921;B;850.0
695922;A;967.0
695923;A;967.0
695924;A;967.0
695925;A;967.0
695926;D;315.0
695927;A;1988.0
695928;C;2095.0
695929;B;2597.0
695930;C;2260.0
695932;A;2738.0
695934;A;1042.0
695935;C;2260.0
695936;A;2738.0
695937;A;2738.0
695938;A;2738.0
695939;A;2738.0
695940;A;2738.0
695941;A;2738.0
695942;A;2738.0
695943;A;2738.0
695944;A;2738.0
695945;A;2738.0
695946;C;2260.0
695947;A;2738.0
695948;A;2738.0
695949;A;2738.0
695950;A;2738.0
695951;A;2738.0
695952;A;2738.0
695953;A;2738.0
695954;A;2738.0
695955;A;2738.0
695956;A;2738.0
695957;C;2260.0
695958;A;2738.0
695959;A;2738.0
695960;A;2738.0
695961;A;2738.0
695962;A;2738.0
695963;A;2738.0
695964;A;2738.0
695965;A;2738.0
695966;A;2738.0
695967;C;2260.0
695968;C;2260.0
695969;A;2738.0
695970;A;2738.0
695971;A;2738.0
695972;A;2738.0
695973;C;760.0
695974;B;1261.0
695975;A;1426.0
695976;B;1261.0
695977;B;1261.0
695979;;850.0
695980;C;728.0
695981;B;850.0
695982;A;967.0
695983;A;967.0
695984;B;850.0
695985;A;967.0
695986;A;967.0
695987;A;967.0
695988;A;863.0
695989;A;863.0
695990;A;863.0
695991;A;863.0
695992;A;863.0
695993;A;863.0
695994;A;863.0
695995;A;863.0
695996;A;863.0
695997;A;863.0
695998;A;863.0
695999;A;863.0
696000;A;863.0
696001;A;863.0
696002;A;863.0
696003;A;863.0
696004;A;863.0
696005;A;863.0
696006;A;863.0
696007;A;863.0
696008;A;863.0
696009;A;863.0
696010;A;863.0
696011;A;863.0
696012;A;863.0
696013;A;863.0
696014;A;863.0
696015;A;2738.0
696016;A;2738.0
696017;A;2738.0
696018;A;2738.0
696019;A;2738.0
696020;A;2738.0
696021;A;2738.0
696022;A;2738.0
696024;B;2597.0
696025;A;1805.0
696026;;1938.0
696027;;1938.0
696028;A;863.0
696029;A;863.0
696030;A;863.0
696031;A;863.0
696032;A;863.0
696033;A;863.0
696034;A;863.0
696035;A;863.0
696036;A;863.0
696037;A;863.0
696038;A;863.0
696039;A;863.0
696040;A;863.0
696041;A;863.0
696042;A;863.0
696043;A;863.0
696044;A;863.0
696045;A;863.0
696046;A;863.0
696047;A;863.0
696048;A;863.0
696049;A;863.0
696050;A;863.0
696051;A;863.0
696052;A;863.0
696053;A;863.0
696054;A;863.0
696055;A;863.0
696056;A;863.0
696057;B;1938.0
696058;A;1805.0
696059;A;1805.0
696061;B;1938.0
696062;A;1805.0
696063;B;1300.0
696064;A;1283.0
696065;D;321.0
696066;A;1938.0
696067;A;1938.0
696068;A;1938.0
696069;A;1938.0
696070;A;1938.0
696071;A;1938.0
696072;A;1938.0
696073;A;1938.0
696074;A;1938.0
696075;A;1938.0
696076;A;1938.0
696077;A;1938.0
696078;A;1938.0
696079;A;1938.0
696080;A;1938.0
696081;D;1818.0
696082;;1818.0
696083;;1818.0
696084;D;1818.0
696085;;1818.0
696086;;1818.0
696087;D;321.0
696088;D;321.0
696089;C;875.0
696090;B;1300.0
696091;D;321.0
696092;A;1283.0
696093;B;1300.0
696094;B;1300.0
696095;B;1300.0
696097;A;967.0
696098;B;850.0
696099;C;728.0
696100;D;315.0
696101;A;1034.0
696102;A;1034.0
696103;A;1034.0
696104;A;1034.0
696105;A;1034.0
696106;A;1034.0
696107;A;967.0
696108;A;967.0
696109;A;967.0
696110;A;967.0
696111;;850.0
696112;;850.0
696113;;850.0
696116;;850.0
696117;;850.0
696126;;850.0
696128;;850.0
696129;A;967.0
696130;;850.0
696131;;850.0
696132;;850.0
696133;;850.0
696136;A;967.0
696137;D;315.0
696139;A;1034.0
696140;A;1034.0
696141;A;1034.0
696142;A;1034.0
696143;A;1034.0
696144;A;1034.0
696145;A;1034.0
696146;A;1034.0
696147;A;1034.0
696148;;830.0
696149;;830.0
696150;;830.0
696151;A;1034.0
696152;;830.0
696153;;830.0
696154;;830.0
696155;A;1938.0
696156;A;1938.0
696157;A;1938.0
696158;A;1938.0
696159;A;1938.0
696160;A;1938.0
696161;A;1938.0
696162;A;1938.0
696163;A;1938.0
696164;A;1938.0
696165;A;1938.0
696166;A;1938.0
696167;A;1938.0
696168;A;1938.0
696169;A;1034.0
696170;A;1034.0
696171;A;1034.0
696172;A;1034.0
696173;A;1034.0
696174;A;1034.0
696175;A;1034.0
696176;A;1034.0
696177;A;1034.0
696178;A;1034.0
696180;A;967.0
696181;A;967.0
696182;A;967.0
696183;A;967.0
696184;A;967.0
696185;A;967.0
696186;A;967.0
696187;A;967.0
696188;A;967.0
696189;A;967.0
696190;A;967.0
696191;A;967.0
696192;A;967.0
696193;A;967.0
696194;A;967.0
696195;A;967.0
696196;A;967.0
696197;A;967.0
696198;A;967.0
696199;A;967.0
696200;A;967.0
696201;A;967.0
696202;A;967.0
696203;A;967.0
696204;A;967.0
696205;A;967.0
696206;A;967.0
696207;A;967.0
696208;A;967.0
696209;A;967.0
696210;A;967.0
696211;A;967.0
696212;A;967.0
696213;A;967.0
696214;A;967.0
696215;A;967.0
696216;A;967.0
696217;A;967.0
696218;A;967.0
696219;A;967.0
696220;A;967.0
696221;A;967.0
696222;A;967.0
696223;A;967.0
696224;A;967.0
696225;A;967.0
696226;A;967.0
696227;A;967.0
696228;A;967.0
696229;A;967.0
696230;A;967.0
696231;A;967.0
696232;A;967.0
696233;A;967.0
696234;A;967.0
696235;A;967.0
696236;A;967.0
696237;A;967.0
696238;A;967.0
696239;A;967.0
696240;A;1938.0
696241;A;1938.0
696242;B;1818.0
696243;;830.0
696244;;830.0
696245;;830.0
696246;;830.0
696247;;830.0
696248;;830.0
696249;A;1938.0
696250;B;1818.0
696251;;830.0
696252;;830.0
696253;;830.0
696254;;830.0
696255;;830.0
696256;;830.0
696257;D;348.0
696258;;830.0
696259;A;2056.0
696260;A;2056.0
696261;A;2056.0
696262;A;2056.0
696263;A;2056.0
696264;A;2056.0
696265;A;2056.0
696266;A;2056.0
696267;A;2056.0
696268;A;2056.0
696269;A;2056.0
696270;A;2056.0
696271;A;2056.0
696272;A;2056.0
696273;A;2056.0
696276;C;643.0
696277;C;643.0
696278;C;643.0
696279;C;643.0
696280;C;643.0
696281;A;967.0
696282;A;967.0
696283;A;967.0
696284;A;967.0
696285;A;967.0
696286;A;967.0
696287;A;967.0
696288;A;967.0
696289;A;967.0
696290;A;967.0
696291;A;967.0
696292;A;967.0
696293;A;967.0
696294;A;967.0
696295;A;967.0
696296;A;967.0
696297;A;967.0
696298;A;967.0
696299;A;967.0
696300;A;967.0
696301;A;967.0
696302;A;967.0
696303;A;967.0
696304;A;967.0
696305;A;967.0
696306;A;967.0
696307;A;967.0
696308;A;967.0
696309;A;967.0
696310;A;967.0
696311;A;967.0
696312;A;967.0
696313;A;967.0
696314;A;967.0
696315;A;967.0
