immobile_id,category,score,percentile
3107704,sanità,1.130205315876949,22.649055589164483
3107704,mobilità,10.207299591931092,24.974793305101834
3107704,verde,17.937572600011976,29.565772669220944
3107704,sport,4.414868861723534,26.56785642266586
3107704,commerciale,1.2083622885355443,17.271627344222626
3107704,educazione,1.3583369781512593,21.7550581434429
3107705,sanità,1.3936330694118182,32.75189890434899
3107705,mobilità,11.003880170029687,28.611279155743766
3107705,verde,18.011837148443096,29.787591584324797
3107705,sport,5.060169096337505,40.08536667338845
3107705,commerciale,1.2384814451445092,19.577199704241448
3107705,educazione,1.5906465781410264,24.067352288767896
3107706,sanità,1.4109881784907357,34.1130604288499
3107706,mobilità,11.905869131122031,38.065470188882166
3107706,verde,20.204983149581654,32.01586341332258
3107706,sport,4.797810282703125,32.0091416280164
3107706,commerciale,1.3674682292387688,25.421792027962628
3107706,educazione,1.7469706316276903,27.680311890838205
3107707,sanità,1.3837995704313832,32.44269678026484
3107707,mobilità,12.243512467587626,40.71721449216912
3107707,verde,19.763626651080976,31.347045775357934
3107707,sport,5.17788495772619,41.09363446931505
3107707,commerciale,1.4011779996167182,27.757612421859246
3107707,educazione,1.9265897940079104,32.71156819251193
3107708,sanità,1.3858831035657444,32.506553740673525
3107708,mobilità,12.252665402638808,40.76090609665927
3107708,verde,19.70861779635157,31.249579888418364
3107708,sport,5.18498848138438,41.25831820931639
3107708,commerciale,1.3977094297836608,27.45177119042818
3107708,educazione,1.930582402210927,32.76198158230826
3107709,sanità,1.0992688792213434,19.97042414465282
3107709,mobilità,9.214048388129031,17.1607178866707
3107709,verde,15.526137154348532,27.424884049203467
3107709,sport,5.543042313227001,46.877730725280635
3107709,commerciale,1.160804678878736,16.239833299724406
3107709,educazione,1.2288266533757888,19.06298312831888
3107710,sanità,1.2755530528501382,27.727364387981446
3107710,mobilità,9.708995910415897,20.293069839349332
3107710,verde,15.784446716696058,27.666868320225852
3107710,sport,6.328359405137991,63.27216508704712
3107710,commerciale,1.1867755333889813,16.717080056462997
3107710,educazione,1.5203928547536083,23.438865362640318
3107711,sanità,0.553971371328409,7.219197418834442
3107711,mobilità,8.488450974055391,11.709350003360893
3107711,verde,5.27577726613508,4.886737917590912
3107711,sport,4.420831134345007,26.76614908919809
3107711,commerciale,1.389924695343658,26.403172682664515
3107711,educazione,0.8835142454141511,11.433756805807622
3107712,sanità,0.6006102636756045,8.543389124151375
3107712,mobilità,8.524816089785256,13.618337030315251
3107712,verde,5.45482342906243,6.110102843315184
3107712,sport,4.7073540589193605,29.481750352893727
3107712,commerciale,1.3942510240583037,27.014855145526653
3107712,educazione,0.917900889236505,12.48907709887746
3107713,sanità,0.6367162790251478,9.887746185386838
3107713,mobilità,8.499399665345141,12.394972104590979
3107713,verde,5.577135476326016,7.232640989446797
3107713,sport,4.81128416686398,32.60738052026618
3107713,commerciale,1.4284984665799734,29.112052161053974
3107713,educazione,0.8376258353102641,9.25589836660617
3107714,sanità,0.4696157924196207,5.162331115144182
3107714,mobilità,8.130105281147742,9.753310479263293
3107714,verde,5.101976503077328,3.73731263023459
3107714,sport,4.421320107272453,26.91402836593399
3107714,commerciale,1.2484949309826223,19.97042414465282
3107714,educazione,0.9093754337496658,12.213483901324192
3107715,sanità,0.47324407884014263,5.300127713920817
3107715,mobilità,8.199729988352855,9.991933857632587
3107715,verde,4.888739598512573,3.2970356926799758
3107715,sport,4.400562335794546,26.500638569604085
3107715,commerciale,1.1979526782392231,16.875042011158165
3107715,educazione,0.8910868671257173,11.800094104994287
3107716,sanità,0.5058080124690197,5.726961080863077
3107716,mobilità,8.085878544230862,9.618874773139746
3107716,verde,5.4287089810652,5.89500571351751
